date,scheme,alpha,kappa,initial_soc_kwh,final_soc_kwh,plan_purchase_kwh,emergency_kwh,charge_kwh,discharge_kwh,waste_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-02-17,2,0.8,1.0,5931.5179364968735,6128.127012607431,81983.505274117,8.540164319131122,20261.33568807774,16234.733738843472,6781.580322535192,50792.50166815647,38.85347756988704,50831.35514572635
2025-02-18,2,0.8,1.0,6128.127012607431,6418.118098392523,80114.6874932159,4.989549308313826,21957.748356395976,17524.78419147416,3595.3250942690556,49452.737685641245,22.699954578173752,49475.43764021942
2025-02-19,2,0.8,1.0,6418.118098392523,6083.96747191165,79803.48542740635,34.15628068356705,22896.432801397033,18846.846132964383,2908.72765632393,49384.255277458506,149.5874312536819,49533.84270871219
2025-02-20,2,0.8,1.0,6083.96747191165,6675.338211698533,80663.1964239563,0.0,21644.088236584983,16999.477805825645,5025.452259863629,50050.713496975026,0.0,50050.713496975026
2025-02-21,2,0.8,1.0,6675.338211698533,9364.497052495084,49649.92520689395,0.0,17711.822224790863,11926.333045363699,18304.173994133467,27686.255547199544,0.0,27686.255547199544
2025-02-22,2,0.8,1.0,9364.497052495084,8503.069458410013,40308.953849895304,0.0,14773.7908128661,12742.055393098106,10432.455546793977,22553.641670839395,0.0,22553.641670839395
2025-02-23,2,0.8,1.0,8503.069458410013,5911.501380043444,70464.6929522296,2517.6060205039475,19560.672526725866,18176.556017177867,66.32877985221842,43169.9437844798,14731.386510723209,57901.330295203006
2025-02-24,2,0.8,1.0,5911.501380043444,6409.78029323024,78940.98581065415,4.9961627578435355,20965.027095722828,16533.220925667374,6311.142186689873,48638.26775727461,23.402026357739118,48661.66978363235
2025-02-25,2,0.8,1.0,6409.78029323024,6335.920881637013,76787.63746325378,21.633191368462576,20094.027184302347,16342.635489718807,7236.555726705374,47322.79797318835,97.83814637545817,47420.63611956381
2025-02-26,2,0.8,1.0,6335.920881637013,6263.313921960954,74897.74344346757,11.649370142841008,21817.641763829455,17737.636092410317,2014.5391088579372,46082.867444601696,81.26600611645887,46164.13345071815
2025-02-27,2,0.8,1.0,6263.313921960954,6599.221651949077,75384.00247589772,428.47002385276295,23017.531922798447,18341.883900477435,4180.240277429479,46319.18628329871,2094.5790773735444,48413.76536067225
2025-02-28,2,0.8,1.0,6599.221651949077,8961.072410232287,44265.34766535944,0.0,17659.470737471347,12178.505614896905,15491.788992785,24823.322971351485,0.0,24823.322971351485
2025-03-01,2,0.8,1.0,8961.072410232287,8280.147357926033,38152.73452427711,0.0,14112.389180565064,12043.867783333331,12425.447193712052,21411.83013036685,0.0,21411.83013036685
2025-03-02,2,0.8,1.0,8280.147357926033,5896.784223133696,69060.6296459248,5160.195267730111,17752.193480187623,16524.303540265082,634.6279070657107,42220.0822703903,34510.569284335186,76730.65155472548
2025-03-03,2,0.8,1.0,5896.784223133696,6234.943916249392,79939.43921271313,0.0,23202.099151174545,18489.35658864726,3209.5500168524995,49399.309043914756,0.0,49399.309043914756
2025-03-04,2,0.8,1.0,6234.943916249392,6212.015478514977,80313.03999187596,0.0,20366.789938327325,16517.735444006103,7264.527564221409,49812.44297134982,0.0,49812.44297134982
2025-03-05,2,0.8,1.0,6212.015478514977,6087.175425663143,77693.33299509756,0.0,19847.852586234505,16189.116642416597,7904.125034612984,47803.0454406362,0.0,47803.0454406362
2025-03-06,2,0.8,1.0,6087.175425663143,6098.955542586351,75573.46099853975,0.0,20849.637393525492,16877.60418352477,5660.773655205703,46283.99041834175,0.0,46283.99041834175
2025-03-07,2,0.8,1.0,6098.955542586351,8923.559973172813,44099.66068112542,0.0,16750.877265076055,11026.066597183792,17452.564479899826,24448.163374429903,0.0,24448.163374429903
2025-03-08,2,0.8,1.0,8923.559973172813,8183.016585728121,36129.50539193877,0.0,14354.921708754156,12293.975632791087,15005.419799309037,20268.43591800982,0.0,20268.43591800982
2025-03-09,2,0.8,1.0,8183.016585728121,5882.331443920307,64905.47718511325,1222.8718947453344,19743.81707717451,18063.10846013839,1114.1154128224573,39281.812162144015,7309.19080916862,46591.002971312635
2025-03-10,2,0.8,1.0,5882.331443920307,6002.75466557577,71365.9165328216,1124.392069720636,20934.59244894958,16848.63898415924,362.28368775190677,43384.978617326466,7752.312745372665,51137.29136269913
2025-03-11,2,0.8,1.0,6002.75466557577,6149.030694852688,73758.15841932238,69.31538034474674,20653.36784873771,16597.57953112833,5832.766682057749,44794.95266732403,450.12449939599384,45245.077166720024
2025-03-12,2,0.8,1.0,6149.030694852688,6054.547735888977,72680.37141325796,0.0,20089.974728068722,16357.914192803004,6512.776194658895,44213.42171097298,0.0,44213.42171097298
2025-03-13,2,0.8,1.0,6054.547735888977,6190.0798277587555,71580.13623476759,933.6614028924607,21266.843845154486,17104.16463189233,805.5004077312261,43542.453888944205,6458.8222200981045,50001.27610904231
2025-03-14,2,0.8,1.0,6190.0798277587555,9209.998304835763,43112.27395044863,0.0,16522.472200057382,10665.275852677172,21225.651619735087,24104.027333822647,0.0,24104.027333822647
2025-03-15,2,0.8,1.0,9209.998304835763,7951.658570365723,35045.0374149755,0.0,14650.070363431825,12999.062755402818,12469.904656946494,19794.962047454566,0.0,19794.962047454566
2025-03-16,2,0.8,1.0,7951.658570365723,5854.313326457513,65255.914946573845,1302.3535472254655,19498.59736647549,17681.474586362543,1390.0987803530284,39237.594695217645,8448.912422384348,47686.50711760199
2025-03-17,2,0.8,1.0,5854.313326457513,6525.463162979911,72006.296006689,0.0,19404.77284611573,15113.831152483584,9857.222879723508,43584.62053257925,0.0,43584.62053257925
2025-03-18,2,0.8,1.0,6525.463162979911,6537.947639112897,68196.9692303483,486.6661101495662,21453.458460822574,17366.065324746603,3470.283837755239,41221.266125775786,2386.332119885491,43607.59824566128
2025-03-19,2,0.8,1.0,6537.947639112897,6661.832063996591,68753.73644440013,0.0,21117.191313730465,16993.428981726356,5164.503662396032,41719.66775254272,0.0,41719.66775254272
2025-03-20,2,0.8,1.0,6661.832063996591,6347.835984940458,67976.46566708693,0.0,20614.569835689443,16980.39803805897,2133.332052789797,41362.73396454175,0.0,41362.73396454175
2025-03-21,2,0.8,1.0,6347.835984940458,8924.106367118546,39993.56521968446,0.0,15911.541703939716,10569.70543623089,22618.264435308967,22558.577026469815,0.0,22558.577026469815
2025-03-22,2,0.8,1.0,8924.106367118546,8475.989895452758,34027.746103470956,0.0,15051.594488598716,12595.096360264168,15690.048241803079,19110.912707293082,0.0,19110.912707293082
2025-03-23,2,0.8,1.0,8475.989895452758,5980.090285228732,59719.941670545035,1404.6661312282185,18634.022737079067,17339.86806623568,1060.7330142631904,36022.44082025627,7847.9481492225,43870.38896947877
2025-03-24,2,0.8,1.0,5980.090285228732,6561.670259704192,66857.67755655413,0.0,21299.938461997193,16729.52817718982,4288.770188413431,40358.430653865325,0.0,40358.430653865325
2025-03-25,2,0.8,1.0,6561.670259704192,6251.498543049506,65547.73708318552,0.0,21340.07048492964,17564.611637782225,822.1535193714419,39665.491756779615,0.0,39665.491756779615
2025-03-26,2,0.8,1.0,6251.498543049506,6467.379520910135,67245.55419307126,0.0,20048.066125978585,16044.640681968094,7649.57388239411,40645.60690084568,0.0,40645.60690084568
2025-03-27,2,0.8,1.0,6467.379520910135,6588.585825831823,65719.33623256379,0.0,20623.629456128667,16596.054185034704,2974.7715614698245,39855.39511310889,0.0,39855.39511310889
2025-03-28,2,0.8,1.0,6588.585825831823,9201.426684169977,38525.146067976,0.0,15425.513915674255,10143.109499191809,22420.860884826885,21787.84719026513,0.0,21787.84719026513
2025-03-29,2,0.8,1.0,9201.426684169977,8415.202470803273,33228.10931815368,0.0,15024.611874610036,12877.537410464178,23373.825670674483,18627.326717521413,0.0,18627.326717521413
2025-03-30,2,0.8,1.0,8415.202470803273,6004.760778946423,55105.345661170184,1655.545682717202,17953.377953511103,16711.633665015164,173.52735539143987,33461.173009102466,10723.965327806018,44185.13833690848
2025-03-31,2,0.8,1.0,6004.760778946423,6558.083496133849,62767.50162874964,0.0,20419.630382209525,16041.910164121035,1438.39192732782,37882.09654788087,0.0,37882.09654788087
2025-04-01,2,0.81,1.125,6558.083496133849,6659.720830343038,65008.645173936566,0.0,20082.80004435558,16175.594435139745,892.5880480540667,39265.76349913351,0.0,39265.76349913351
2025-04-02,2,0.81,1.125,6659.720830343038,6735.509184023006,67453.57154108545,1121.4604392854915,21137.593910961896,17053.241549567163,4055.344218976211,40601.64370230662,5500.545602656607,46102.18930496323
2025-04-03,2,0.81,1.125,6735.509184023006,6743.250229985603,68972.72200492509,0.0,19806.982350473598,16036.688762517271,9338.898150302099,41627.546402478016,0.0,41627.546402478016
2025-04-04,2,0.81,1.125,6743.250229985603,9480.267144083513,38100.84849149522,0.0,15163.11945753727,9818.811537917069,26325.73832187502,21593.14457094614,0.0,21593.14457094614
2025-04-05,2,0.81,1.125,9480.267144083513,8551.868717056272,32525.50327537507,0.0,14969.166096416406,12960.583122421805,18472.805318047136,18253.546434934713,0.0,18253.546434934713
2025-04-06,2,0.81,1.125,8551.868717056272,6110.220798515245,58195.63545283863,74.85349874513341,18809.276093429195,17432.996762364568,2484.1333538524714,34938.25935261558,444.71297185403193,35382.972324469614
2025-04-07,2,0.81,1.125,6110.220798515245,6976.1244983509905,65581.322674405,0.0,19867.64087557696,15313.475779365168,7784.438294859872,39281.147997223154,0.0,39281.147997223154
2025-04-08,2,0.81,1.125,6976.1244983509905,6620.321951387141,63845.98389877376,87.13064133507373,20592.370156869227,17000.04211933154,5987.592885904478,38339.174443420095,427.2018804133007,38766.3763238334
2025-04-09,2,0.81,1.125,6620.321951387141,6745.480798619741,64105.328228691724,0.0,20646.30598922268,16610.864888761032,935.5761115634127,38560.33837074207,0.0,38560.33837074207
2025-04-10,2,0.81,1.125,6745.480798619741,6840.764746955873,66688.20745217497,0.0,20041.165113504765,16147.588188436343,8333.992627106558,40045.33495716362,0.0,40045.33495716362
2025-04-11,2,0.81,1.125,6840.764746955873,9251.369199770035,37217.57043692187,0.0,14890.062182909878,9891.406360624258,26902.264447969585,20971.426565933165,0.0,20971.426565933165
2025-04-12,2,0.81,1.125,9251.369199770035,8608.224336856965,31908.88925417756,0.0,14595.005353258573,12400.784712761213,20689.5080636802,17733.276905713592,0.0,17733.276905713592
2025-04-13,2,0.81,1.125,8608.224336856965,6159.709212660414,55548.40555829536,544.084801711783,17959.470376401405,16750.834616662036,607.496116934445,33425.34069890714,3577.4752080263906,37002.81590693353
2025-04-14,2,0.81,1.125,6159.709212660414,6613.940348182286,64206.29051299352,0.0,20300.344579678727,16034.471087570088,7412.38522088488,38261.55259307443,0.0,38261.55259307443
2025-04-15,2,0.81,1.125,6613.940348182286,6688.205385360836,63255.40432526234,0.0,18590.645462911823,14991.584291497886,9516.914320515061,37759.58161849683,0.0,37759.58161849683
2025-04-16,2,0.81,1.125,6688.205385360836,6612.027102178899,61879.04428881639,0.0,19466.976942944457,15836.811778648747,2469.287174520687,37037.92894808254,0.0,37037.92894808254
2025-04-17,2,0.81,1.125,6612.027102178899,6789.408042163063,63478.668673665976,0.0,19508.282805658884,15642.066226597952,6744.109744605045,37883.58234409278,0.0,37883.58234409278
2025-04-18,2,0.81,1.125,6789.408042163063,9314.432208940425,35787.36955850309,0.0,15181.600678287788,10024.574799313483,24276.22649619545,19972.040075559933,0.0,19972.040075559933
2025-04-19,2,0.81,1.125,9314.432208940425,8615.702847478564,30754.23040733341,0.0,15275.373315341049,13001.908810741921,21696.08665273428,16943.057409786372,0.0,16943.057409786372
2025-04-20,2,0.81,1.125,8615.702847478564,6059.646344087752,54247.23967567594,287.4762782225482,17953.764335933978,16842.999965158262,1466.2066997894426,32457.018734048186,2004.0730986350654,34461.091832683254
2025-04-21,2,0.81,1.125,6059.646344087752,6494.721306177721,62404.44391421422,0.0,18937.362535561642,14947.696187923962,9897.86718324322,37063.307723127946,0.0,37063.307723127946
2025-04-22,2,0.81,1.125,6494.721306177721,6589.405879266614,59885.513915720265,0.0,18956.306047206614,15269.39178245736,4045.6703343043523,35817.505082469244,0.0,35817.505082469244
2025-04-23,2,0.81,1.125,6589.405879266614,6824.357357913987,61025.383591897524,0.0,18470.134525242145,14749.352634663504,5904.68498465222,36373.92344898284,0.0,36373.92344898284
2025-04-24,2,0.81,1.125,6824.357357913987,6839.743773685334,61140.676484028954,0.0,17967.03423409546,14539.449955423115,10622.985505356612,36486.82126985178,0.0,36486.82126985178
2025-04-25,2,0.81,1.125,6839.743773685334,9091.262989628241,34512.54545528344,0.0,15081.539872392457,10189.680002289275,27620.327935180256,19019.05574831537,0.0,19019.05574831537
2025-04-26,2,0.81,1.125,9091.262989628241,8408.337961918058,29767.64862442042,0.0,14958.971696439123,12731.39959905485,27469.88289370282,16075.582723526526,0.0,16075.582723526526
2025-04-27,2,0.81,1.125,8408.337961918058,6019.033913276851,49675.549784175826,1282.1184204669253,17660.53011264193,16455.40303501705,1179.0699436845443,29908.93265397232,8811.58734144751,38720.51999541983
2025-04-28,2,0.81,1.125,6019.033913276851,6328.634600712863,58457.06521896616,2501.480514005545,17592.67785686563,13971.428445368752,715.329004808173,34858.54044470546,16973.833103489324,51832.37354819478
2025-04-29,2,0.81,1.125,6328.634600712863,6785.41850131769,60913.0651241413,0.0,17564.261017381417,13815.945913534615,9731.536303627836,36216.19218396273,0.0,36216.19218396273
2025-04-30,2,0.81,1.125,6785.41850131769,6457.025072605496,58996.818395515955,0.0,17113.104482533614,14157.168716693199,7784.028196342212,35347.97018285022,0.0,35347.97018285022
2025-05-01,2,0.82,1.125,6457.025072605496,5553.582683307247,59094.785436954175,1371.6361990630983,18513.261377188737,15808.839865891308,6750.6213247198475,35342.844185910115,8949.450139366936,44292.29432527705
2025-05-02,2,0.82,1.125,5553.582683307247,7395.316026782419,35843.683123197225,0.0,15110.46329310253,10581.915258285395,17024.815005046756,19786.927828801043,0.0,19786.927828801043
2025-05-03,2,0.82,1.125,7395.316026782419,6496.50133144363,31919.857402155933,0.0,14676.946226108039,12697.25966895242,21072.999195000317,17297.519551256762,0.0,17297.519551256762
2025-05-04,2,0.82,1.125,6496.50133144363,5543.240477023384,56144.30263886161,1930.061157492743,17338.435106879093,14902.067205550287,3903.328561692211,33190.1939975734,12241.731029967259,45431.92502754066
2025-05-05,2,0.82,1.125,5543.240477023384,5791.4148307959,62154.4387364251,783.0282310824709,20716.36181726605,16556.896153590234,3701.994503831761,36896.27814212831,5178.666503112589,42074.944645240896
2025-05-06,2,0.82,1.125,5791.4148307959,5662.826273867597,62774.85022274224,475.08898252914514,19998.574750517182,16314.575249154394,6695.857337241929,37455.221360635434,3004.92626288891,40460.147623524346
2025-05-07,2,0.82,1.125,5662.826273867597,6072.586992225156,66372.1508043004,141.16406158545257,19932.523092392636,15776.559058316232,7289.504881809461,39649.35242539339,920.7164880184047,40570.06891341179
2025-05-08,2,0.82,1.125,6072.586992225156,6436.461745151197,67212.98718828568,35.999250000000075,19040.876739680312,15095.622881507617,7477.220180112982,40755.953741203426,243.22893262500048,40999.18267382843
2025-05-09,2,0.82,1.125,6436.461745151197,9186.809474318386,38301.50099545247,0.0,15158.546694959427,9803.109866666666,24446.678317159713,21990.30556130975,0.0,21990.30556130975
2025-05-10,2,0.82,1.125,9186.809474318386,8091.154793143865,33023.219835662145,0.0,14488.773793689037,12721.995985945183,19135.396744584956,18787.244608001212,0.0,18787.244608001212
2025-05-11,2,0.82,1.125,8091.154793143865,6001.2557342074415,60127.42691719067,442.5066157888803,16422.89863467691,15183.457047131078,3846.4128621003924,36247.46846661402,3077.0105117348953,39324.47897834891
2025-05-12,2,0.82,1.125,6001.2557342074415,6957.706502918034,68457.46746091975,0.0,17017.421456262753,12923.3056877333,12432.156459056974,41176.71860745797,0.0,41176.71860745797
2025-05-13,2,0.82,1.125,6957.706502918034,6692.060240189381,65605.86935462586,0.0,17841.500565192586,14690.697094261788,9325.853117028393,39733.24133502144,0.0,39733.24133502144
2025-05-14,2,0.82,1.125,6692.060240189381,6707.3252312674185,65491.535313112196,0.0,17640.468984221567,14275.041385249235,9111.958930806533,39590.136549085844,0.0,39590.136549085844
2025-05-15,2,0.82,1.125,6707.3252312674185,7275.842894042743,64840.42145643881,0.0,18472.46452588561,14451.030369469558,8053.929016689424,39418.30292717942,0.0,39418.30292717942
2025-05-16,2,0.82,1.125,7275.842894042743,9151.420408109554,36641.17722149068,0.0,14487.951218025326,10047.220723940382,29484.940194072402,21292.313745520732,0.0,21292.313745520732
2025-05-17,2,0.82,1.125,9151.420408109554,8178.150203231255,32097.56122149396,0.0,14724.739597347503,12802.98225824194,19727.004799055067,18389.921816262788,0.0,18389.921816262788
2025-05-18,2,0.82,1.125,8178.150203231255,6289.3601925316525,56082.60301877012,5.236666666666679,17470.86463098223,15851.311360725245,792.1183151798056,34306.300767687695,35.318698333333415,34341.61946602103
2025-05-19,2,0.82,1.125,6289.3601925316525,6813.488509133277,63847.042132631424,67.00333333333344,17603.95396446247,13787.48722627314,12582.36217777543,38654.21049800761,451.9039816666674,39106.11447967428
2025-05-20,2,0.82,1.125,6813.488509133277,6686.616710079545,61415.324028928306,0.0,17410.753074637236,14216.894609604524,3694.070747228937,37470.447494589025,0.0,37470.447494589025
2025-05-21,2,0.82,1.125,6686.616710079545,6798.972163855818,62608.511107944956,0.0,16654.470335755097,13389.001063562986,7980.42655241952,38096.53551941451,0.0,38096.53551941451
2025-05-22,2,0.82,1.125,6798.972163855818,7556.622480419486,62192.342939832604,0.0,17561.772087881527,13543.150106276738,7357.0901415611515,38184.03165426117,0.0,38184.03165426117
2025-05-23,2,0.82,1.125,7556.622480419486,9670.45790165588,35520.87021494796,0.0,15592.27566159155,10727.291406776403,24234.937076799477,20788.2039323249,0.0,20788.2039323249
2025-05-24,2,0.82,1.125,9670.45790165588,8770.262772692859,31304.073502905456,0.0,15270.679436642778,13179.42595974738,25458.31864267672,18172.602779352444,0.0,18172.602779352444
2025-05-25,2,0.82,1.125,8770.262772692859,6302.99558574679,53256.996665212566,0.0,15051.660789295074,14412.385707580477,4072.7114001646423,33019.22509567476,0.0,33019.22509567476
2025-05-26,2,0.82,1.125,6302.99558574679,7208.306318484072,60291.41963621409,0.0,19486.67911054578,14969.430420078532,1194.3379957468367,37022.31095160013,0.0,37022.31095160013
2025-05-27,2,0.82,1.125,7208.306318484072,6859.566635473691,60388.81990742945,0.0,16619.605963999296,13775.746545548769,8154.5931889789335,37089.769180201154,0.0,37089.769180201154
2025-05-28,2,0.82,1.125,6859.566635473691,7107.393124825915,60311.366506895334,0.0,18616.10642028394,14856.002360012992,4277.438346624395,36946.46419955418,0.0,36946.46419955418
2025-05-29,2,0.82,1.125,7107.393124825915,7211.493995881319,60657.39970339346,17.817433333333497,18573.129170196,14950.543843908898,2942.50831043969,37234.48637395329,119.77769558333443,37354.26406953662
2025-05-30,2,0.82,1.125,7211.493995881319,9833.320484578564,35860.35507640997,0.0,15543.814032414486,10230.845526428217,23951.153303757037,20838.038325882662,0.0,20838.038325882662
2025-05-31,2,0.82,1.125,9833.320484578564,8808.91218971888,31283.43979385715,0.0,15654.8456179664,13602.392415926503,20841.805041817253,18144.10029505789,0.0,18144.10029505789
2025-06-01,2,0.82,1.0,8808.91218971888,4966.500535764298,53824.09939054542,15587.676006833246,8658.524136514749,10471.575039136073,0.0,33010.680787391175,92479.37037006202,125490.0511574532
2025-06-02,2,0.82,1.0,4966.500535764298,5103.581144112869,67438.25150905366,6559.2104072316215,20716.964472509404,16657.368675218902,1297.0586689947777,40370.9532779982,42867.840285351274,83238.79356334946
2025-06-03,2,0.82,1.0,5103.581144112869,5370.642563260695,70926.56813119899,2624.497180825097,22392.518375012223,17897.584606526856,863.7647102053772,42798.134902807615,15530.680253509143,58328.815156316756
2025-06-04,2,0.82,1.0,5370.642563260695,5394.982001602295,73952.01911234247,1147.2131460720625,21079.1937927791,17052.24147764364,1427.0191266124011,45023.20937534377,7596.737733083602,52619.947108427375
2025-06-05,2,0.82,1.0,5394.982001602295,6644.063580694473,84002.14635400102,47.553925754157945,21437.48518204039,16240.189576269762,7703.086657317883,52462.52843100605,320.83370039802134,52783.36213140407
2025-06-06,2,0.82,1.0,6644.063580694473,8565.324602204808,49550.858130460154,0.0,13748.861856863447,9407.443184700094,14354.444058296802,29024.52155847657,0.0,29024.52155847657
2025-06-07,2,0.82,1.0,8565.324602204808,8134.468314625958,45179.0397274882,0.0,11602.803236154215,9786.041280105872,12235.764604773187,26427.1064518117,0.0,26427.1064518117
2025-06-08,2,0.82,1.0,8134.468314625958,6400.7764574009925,83073.61000435366,64.50655275010763,14217.678460290696,13076.642224337931,16812.157054484338,52281.54193420705,435.17200258163945,52716.71393678869
2025-06-09,2,0.82,1.0,6400.7764574009925,7035.571881958699,85662.01761462545,0.0,19744.80173237425,15421.973521121216,10406.476670039096,53812.41436452385,0.0,53812.41436452385
2025-06-10,2,0.82,1.0,7035.571881958699,7161.173022432191,85137.94624183248,0.0,19651.599835642955,15804.754840444646,9672.65701330085,53738.355454214216,0.0,53738.355454214216
2025-06-11,2,0.82,1.0,7161.173022432191,7080.764935595462,85076.31636850297,0.0,22959.928985995153,18669.90975680913,4701.850822650296,53576.47295526626,0.0,53576.47295526626
2025-06-12,2,0.82,1.0,7080.764935595462,7311.740819737673,87849.49327662177,0.0,19364.196342954798,15477.120742065395,11510.026242399044,55849.15794503101,0.0,55849.15794503101
2025-06-13,2,0.82,1.0,7311.740819737673,8905.352828142657,52731.32443072654,0.0,13328.602023218904,9361.916831242826,20419.325538750465,31059.753446741808,0.0,31059.753446741808
2025-06-14,2,0.82,1.0,8905.352828142657,8399.0247853323,46156.86875090505,0.0,10927.169361279957,9306.702421166083,18343.059060791173,27218.616148903504,0.0,27218.616148903504
2025-06-15,2,0.82,1.0,8399.0247853323,6921.554490438752,80153.68082110678,4.511170070467642,18688.904312085535,16467.735758193478,7310.049103951876,50362.41233717969,30.427842125304245,50392.84017930499
2025-06-16,2,0.82,1.0,6921.554490438752,7382.924030947359,85962.27045144515,0.0,21281.712053323412,16822.95417673421,8809.459758189274,54316.26857562731,0.0,54316.26857562731
2025-06-17,2,0.82,1.0,7382.924030947359,7060.499454709945,85759.99478898007,6.057196186992201,20624.40121574842,16995.94710336989,7500.586656121873,54297.881558631576,40.83458809460792,54338.71614672618
2025-06-18,2,0.82,1.0,7060.499454709945,7335.381774552888,86959.2696029467,0.0,18418.232869332824,14671.374536300944,12284.02036991483,55003.552733279226,0.0,55003.552733279226
2025-06-19,2,0.82,1.0,7335.381774552888,7182.616014849275,84781.21689556993,42.899960290683,18907.224787444775,15452.34126156351,13109.72912997936,53691.44809669977,288.9588370730209,53980.40693377279
2025-06-20,2,0.82,1.0,7182.616014849275,9138.156143836162,48796.551938623634,0.0,12534.106919574795,8392.64048876739,22254.504657816226,29107.688126054778,0.0,29107.688126054778
2025-06-21,2,0.82,1.0,9138.156143836162,8930.875755145158,41046.0798259683,0.0,13856.99756898565,11410.720380700282,19265.06223768294,24817.951616015147,0.0,24817.951616015147
2025-06-22,2,0.82,1.0,8930.875755145158,6722.855340164511,72407.91666125486,0.0,18420.52885280888,16907.84674425778,3437.8934527037595,45216.43768727731,0.0,45216.43768727731
2025-06-23,2,0.82,1.0,6722.855340164511,7273.2841402945305,80601.23739271372,0.0,20975.329309232133,16494.63082036101,9059.252903842606,50406.599681594445,0.0,50406.599681594445
2025-06-24,2,0.82,1.0,7273.2841402945305,6941.613512299671,79184.13248643218,2398.5202903075765,22136.561975983226,18229.118765741783,1406.4173164983217,49660.88792444198,11548.656504732553,61209.54442917454
2025-06-25,2,0.82,1.0,6941.613512299671,7306.248192174497,84238.27653171861,0.0,20556.069904730117,16322.245410944051,9567.03067126589,53063.95557700968,0.0,53063.95557700968
2025-06-26,2,0.82,1.0,7306.248192174497,7079.086422418839,82562.36337343286,0.0,19311.515321936742,15846.773003548853,11550.237221711634,52087.18569646542,0.0,52087.18569646542
2025-06-27,2,0.82,1.0,7079.086422418839,9176.60982290535,46779.30752977637,0.0,13161.047016233591,8772.67702271135,22619.29166958746,27872.71881905107,0.0,27872.71881905107
2025-06-28,2,0.82,1.0,9176.60982290535,8907.851717463891,39054.67218100651,0.0,14953.729251801898,12354.40298885685,14678.419801394793,23572.77891663502,0.0,23572.77891663502
2025-06-29,2,0.82,1.0,8907.851717463891,6496.507609982852,71311.06635930268,152.0423037481906,19384.05277529657,17871.292444723163,682.5797991441354,44444.673387528856,946.2067971344984,45390.88018466335
2025-06-30,2,0.82,1.0,6496.507609982852,7033.31508231024,79500.11829815594,0.0,21522.02206406741,16949.71114679995,5050.123397555149,49628.13136058174,0.0,49628.13136058174
2025-07-01,2,0.83,0.875,7033.31508231024,5086.955596795068,78550.61403373406,3502.020815577378,20705.979365279123,18523.566822839748,1003.6782735387417,49016.462113437476,19862.9753981331,68879.43751157058
2025-07-02,2,0.83,0.875,5086.955596795068,5124.47072527818,79051.68681767021,2269.584692011515,21659.833750312937,17510.701722118676,4267.373114820799,48673.363996280226,14348.598137170438,63021.96213345067
