date,slot,period,price_yuan_per_kwh,load_kwh,pv_kwh,plan_purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,waste_kwh,soc_start_kwh,soc_end_kwh
2025-04-03,20,03:20-03:30,0.4411,589.0600000000001,0.0,618.1439098382472,29.08390983824711,0.0,0.0,0.0,10118.654246343896,10144.82976519832
2025-04-03,21,03:30-03:40,0.4626,594.8227666666667,0.0,614.2294987244416,19.40673205777489,0.0,0.0,0.0,10144.82976519832,10162.295824050318
2025-04-03,22,03:40-03:50,0.5002,610.5711833333334,0.00016666666666666666,632.1949064991614,21.623889832494797,0.0,0.0,0.0,10162.295824050318,10181.757324899563
2025-04-03,23,03:50-04:00,0.5106,614.6116666666667,0.0,637.0440404127696,22.43237374610294,0.0,0.0,0.0,10181.757324899563,10201.946461271056
2025-04-03,24,04:00-04:10,0.4397,603.5713166666667,0.0,611.5887079983745,8.017391331707813,0.0,0.0,0.0,10201.946461271056,10209.162113469592
2025-04-03,25,04:10-04:20,0.4145,612.8652333333333,0.002416666666666667,659.4732850110596,46.610468344392984,0.0,0.0,0.0,10209.162113469592,10251.111534979545
2025-04-03,26,04:20-04:30,0.4388,627.295,0.0,628.7138933863092,1.4188933863092643,0.0,0.0,0.0,10251.111534979545,10252.388539027224
2025-04-03,27,04:30-04:40,0.4064,599.9319666666667,0.0,1479.127000248453,608.4571788586395,0.0,0.0,270.7378547231468,10252.388539027224,10800.0
2025-04-03,28,04:40-04:50,0.4395,594.2142666666667,0.033633333333333335,649.6006879718724,0.0,0.0,0.0,55.420054638539,10800.0,10800.0
2025-04-03,29,04:50-05:00,0.5242,619.8416666666667,0.0,0.0,0.0,619.8416666666667,0.0,0.0,10800.0,10111.287037037036
2025-04-03,30,05:00-05:10,0.5157,625.5123333333333,0.0,602.7727175966928,0.0,22.73961573664053,0.0,0.0,10111.287037037036,10086.020797329658
2025-04-03,31,05:10-05:20,0.5149,640.5855333333333,0.46835,622.6296678052373,0.0,17.48751552809597,0.0,0.0,10086.020797329658,10066.590224520663
2025-04-03,32,05:20-05:30,0.4997,640.415,0.0,610.8719211343102,0.0,29.543078865689722,0.0,0.0,10066.590224520663,10033.764581336563
2025-04-03,33,05:30-05:40,0.3898,585.0997666666666,0.0,1444.8104968573516,833.3333333333334,0.0,0.0,26.37739685735164,10033.764581336563,10783.764581336563
2025-04-03,34,05:40-05:50,0.59,661.0086333333334,7.880533333333333,678.781354598302,18.039354070485086,0.0,0.0,7.613900527816856,10783.764581336563,10800.0
2025-04-03,35,05:50-06:00,0.9747,816.19,36.643750000000004,0.0,0.0,779.5462500000001,0.0,0.0,10800.0,9933.8375
2025-04-03,36,06:00-06:10,0.9797,804.4227,75.37736666666667,0.0,0.0,729.0453333333332,0.0,0.0,9933.8375,9123.787129629629
2025-04-03,37,06:10-06:20,0.8886,777.0460333333334,117.48233333333333,0.0,0.0,659.5637,0.0,0.0,9123.787129629629,8390.938574074073
2025-04-03,38,06:20-06:30,0.8883,801.1999999999999,161.9625,0.0,0.0,639.2375,0.0,0.0,8390.938574074073,7680.674685185184
2025-04-03,39,06:30-06:40,0.8769,793.5784333333332,211.06318333333334,0.0,0.0,582.5152499999999,0.0,0.0,7680.674685185184,7033.435518518518
2025-04-03,40,06:40-06:50,0.8579,811.4942833333333,260.15180000000004,0.0,0.0,551.3424833333333,0.0,0.0,7033.435518518518,6420.832759259259
2025-04-03,41,06:50-07:00,0.8198,836.8166666666666,307.85625,294.49957748573866,0.0,234.4608391809279,0.0,0.0,6420.832759259259,6160.320715724894
2025-04-03,42,07:00-07:10,0.7433,787.7857333333333,355.94801666666666,437.0429673230655,5.205250656398903,0.0,0.0,0.0,6160.320715724894,6165.005441315653
2025-04-03,43,07:10-07:20,0.7517,771.8143666666666,399.34455,404.10994871626957,31.640132049602983,0.0,0.0,0.0,6165.005441315653,6193.481560160296
2025-04-03,44,07:20-07:30,0.7863,787.4533333333334,447.39375,352.4576346484913,12.398051315157943,0.0,0.0,0.0,6193.481560160296,6204.639806343938
2025-04-03,45,07:30-07:40,0.7068,754.9712,511.8244666666667,263.24420707571113,20.097473742377872,0.0,0.0,0.0,6204.639806343938,6222.727532712079
2025-04-03,46,07:40-07:50,0.89,894.3439166666667,551.6991333333334,0.0,0.0,342.6447833333333,0.0,0.0,6222.727532712079,5842.011106786153
2025-04-03,47,07:50-08:00,1.237,1121.435,572.0437499999999,0.0,0.0,549.39125,0.0,0.0,5842.011106786153,5231.57638456393
2025-04-03,48,08:00-08:10,1.2356,1107.7090166666667,620.6532333333333,0.0,0.0,487.05578333333335,0.0,0.0,5231.57638456393,4690.403291971337
2025-04-03,49,08:10-08:20,1.1358,1059.5475333333334,679.9681833333333,0.0,0.0,379.5793500000001,0.0,0.0,4690.403291971337,4268.648458638004
2025-04-03,50,08:20-08:30,1.121,1080.95,733.6875,0.0,0.0,347.26250000000005,0.0,0.0,4268.648458638004,3882.8012364157817
2025-04-03,51,08:30-08:40,1.1218,1068.2202666666667,781.2168833333334,0.0,0.0,287.0033833333333,0.0,0.0,3882.8012364157817,3563.9085882676336
2025-04-03,52,08:40-08:50,1.1151,1047.2982,813.3753333333334,0.0,0.0,233.92286666666655,0.0,0.0,3563.9085882676336,3303.9942919713376
2025-04-03,53,08:50-09:00,1.0961,1061.785,854.59375,0.0,0.0,207.19125000000008,0.0,0.0,3303.9942919713376,3073.7817919713375
2025-04-03,54,09:00-09:10,1.0687,1115.6681833333334,940.8512999999999,0.0,0.0,174.81688333333352,0.0,0.0,3073.7817919713375,2879.5408104898556
2025-04-03,55,09:10-09:20,1.0536,1128.2668833333335,1013.68075,0.0,0.0,114.58613333333346,0.0,0.0,2879.5408104898556,2752.2228845639297
2025-04-03,56,09:20-09:30,1.0243,1094.2233333333334,1063.34375,0.0,0.0,30.879583333333358,0.0,0.0,2752.2228845639297,2717.9122364157815
2025-04-03,57,09:30-09:40,0.9366,1081.2762166666666,1131.71865,0.0,50.44243333333338,0.0,0.0,0.0,2717.9122364157815,2763.3104264157814
2025-04-03,58,09:40-09:50,0.8761,1066.4792666666667,1178.8678666666667,0.0,112.3886,0.0,0.0,0.0,2763.3104264157814,2864.4601664157813
2025-04-03,59,09:50-10:00,0.8757,1051.5266666666666,1204.1125,0.0,152.5858333333333,0.0,0.0,0.0,2864.4601664157813,3001.787416415781
2025-04-03,60,10:00-10:10,0.8828,1067.6585166666666,1249.8160333333333,0.0,182.15751666666665,0.0,0.0,0.0,3001.787416415781,3165.729181415781
2025-04-03,61,10:10-10:20,0.8486,1073.1576833333334,1289.5338,0.0,216.37611666666658,0.0,0.0,0.0,3165.729181415781,3360.467686415781
2025-04-03,62,10:20-10:30,0.8326,1060.7450000000001,1303.29375,0.0,242.54874999999993,0.0,0.0,0.0,3360.467686415781,3578.7615614157808
2025-04-03,63,10:30-10:40,0.9026,1064.6961333333334,1304.8553333333332,0.0,240.15919999999983,0.0,0.0,0.0,3578.7615614157808,3794.9048414157805
2025-04-03,64,10:40-10:50,0.7531,1072.8108,1341.8440666666668,0.0,269.0332666666668,0.0,0.0,0.0,3794.9048414157805,4037.034781415781
2025-04-03,65,10:50-11:00,0.4551,1063.8733333333332,1385.8687499999999,782.0259713216635,833.3333333333334,0.0,0.0,270.6880546549968,4037.034781415781,4787.034781415781
2025-04-03,66,11:00-11:10,0.4077,1037.8676833333334,1367.0279666666665,756.5348921520709,833.3333333333334,0.0,0.0,252.3618421520706,4787.034781415781,5537.034781415781
2025-04-03,67,11:10-11:20,0.4482,1061.9532666666667,1380.7144333333333,789.6292426346726,833.3333333333334,0.0,0.0,275.05707596800596,5537.034781415781,6287.034781415781
2025-04-03,68,11:20-11:30,0.4632,1109.2533333333333,1438.8125,818.7005028192357,833.3333333333334,0.0,0.0,314.926336152569,6287.034781415781,7037.034781415781
2025-04-03,69,11:30-11:40,0.5021,1084.3319666666666,1453.7349666666667,777.3279484771688,833.3333333333334,0.0,0.0,313.3976151438354,7037.034781415781,7787.034781415781
2025-04-03,70,11:40-11:50,0.4913,1056.2584,1442.5925833333333,730.424031482426,833.3333333333334,0.0,0.0,283.42488148242603,7787.034781415781,8537.034781415781
2025-04-03,71,11:50-12:00,0.4234,1035.4883333333335,1439.9125000000001,684.2813309465384,833.3333333333334,0.0,0.0,255.37216427987175,8537.034781415781,9287.034781415781
2025-04-03,72,12:00-12:10,0.3802,974.7856666666667,1462.1469166666666,661.447041429114,833.3333333333334,0.0,0.0,315.4749580957806,9287.034781415781,10037.034781415781
2025-04-03,73,12:10-12:20,0.3987,991.7733,1493.3601833333332,646.6264568021631,833.3333333333334,0.0,0.0,314.88000680216294,10037.034781415781,10787.034781415781
2025-04-03,74,12:20-12:30,0.4186,1059.7883333333332,1494.8812500000001,641.9700434205904,14.405798426909717,0.0,0.0,1062.6571616603476,10787.034781415781,10800.0
2025-04-03,75,12:30-12:40,0.3745,1032.2384666666667,1446.0679666666667,683.0828768530963,0.0,0.0,0.0,1096.9123768530962,10800.0,10800.0
2025-04-03,76,12:40-12:50,0.5056,1022.7361333333333,1450.1051666666665,720.6939999069369,0.0,0.0,0.0,1148.0630332402702,10800.0,10800.0
2025-04-03,77,12:50-13:00,0.7711,1063.7166666666667,1475.4875,0.0,0.0,0.0,0.0,411.77083333333326,10800.0,10800.0
2025-04-03,78,13:00-13:10,0.864,1064.8007333333333,1390.4986500000002,0.0,0.0,0.0,0.0,325.69791666666697,10800.0,10800.0
2025-04-03,79,13:10-13:20,0.8414,1037.18765,1319.1214833333333,0.0,0.0,0.0,0.0,281.93383333333327,10800.0,10800.0
2025-04-03,80,13:20-13:30,0.8272,1012.7683333333333,1298.8187500000001,0.0,0.0,0.0,0.0,286.0504166666668,10800.0,10800.0
2025-04-03,81,13:30-13:40,0.8812,1010.8140833333333,1239.9131166666666,0.0,0.0,0.0,0.0,229.0990333333333,10800.0,10800.0
2025-04-03,82,13:40-13:50,0.9235,1025.3177833333332,1153.3141833333334,0.0,0.0,0.0,0.0,127.99640000000022,10800.0,10800.0
2025-04-03,83,13:50-14:00,0.9167,1041.0666666666666,1078.55,0.0,0.0,0.0,0.0,37.48333333333335,10800.0,10800.0
2025-04-03,84,14:00-14:10,0.9041,1044.7202,1046.7424333333333,0.0,0.0,0.0,0.0,2.022233333333361,10800.0,10800.0
2025-04-03,85,14:10-14:20,0.9371,1041.9925833333334,1047.4797166666667,0.0,0.0,0.0,0.0,5.487133333333304,10800.0,10800.0
2025-04-03,86,14:20-14:30,1.0052,1037.555,1043.675,0.0,0.0,0.0,0.0,6.119999999999891,10800.0,10800.0
2025-04-03,87,14:30-14:40,1.0238,1032.2399,1002.5826333333333,0.0,0.0,29.657266666666715,0.0,0.0,10800.0,10767.04748148148
2025-04-03,88,14:40-14:50,0.8743,1034.19005,970.9825166666666,0.0,0.0,63.207533333333345,0.0,0.0,10767.04748148148,10696.816888888889
2025-04-03,89,14:50-15:00,0.6766,1037.705,949.125,643.4206248524415,114.64790123456825,0.0,0.0,440.1927236178733,10696.816888888889,10800.0
2025-04-03,90,15:00-15:10,0.6869,1030.0578166666667,893.6154166666666,179.99049622620808,0.0,0.0,0.0,43.54809622620806,10800.0,10800.0
2025-04-03,91,15:10-15:20,0.7291,1032.1626833333332,849.83655,193.97636938326585,0.0,0.0,0.0,11.650236049932602,10800.0,10800.0
2025-04-03,92,15:20-15:30,0.7289,1046.3883333333333,817.8249999999999,239.272523834162,0.0,0.0,0.0,10.709190500828612,10800.0,10800.0
2025-04-03,93,15:30-15:40,0.7788,1049.8354166666666,751.0905666666666,292.69761685655897,0.0,6.0472331434409625,0.0,0.0,10800.0,10793.280852062844
2025-04-03,94,15:40-15:50,0.7929,1028.6076,687.8978999999999,344.39664956727154,3.6869495672714265,0.0,0.0,0.0,10793.280852062844,10796.599106673388
2025-04-03,95,15:50-16:00,0.7723,1006.87,637.78125,393.06001003937,3.7787703629025295,0.0,0.0,20.192489676467478,10796.599106673388,10800.0
2025-04-03,96,16:00-16:10,0.8106,1023.10955,570.7185833333333,480.02592071971,0.0,0.0,0.0,27.63495405304326,10800.0,10800.0
2025-04-03,97,16:10-16:20,0.839,1033.2717833333334,500.77618333333334,546.1928618137912,0.0,0.0,0.0,13.697261813791215,10800.0,10800.0
2025-04-03,98,16:20-16:30,0.8563,1022.815,445.325,585.8164615512907,0.0,0.0,0.0,8.326461551290663,10800.0,10800.0
2025-04-03,99,16:30-16:40,0.9282,1020.3497333333333,407.8061333333333,655.6864370225638,0.0,0.0,0.0,43.14283702256387,10800.0,10800.0
2025-04-03,100,16:40-16:50,0.957,1024.8973333333333,369.87311666666665,708.9073545419247,0.0,0.0,0.0,53.88313787525806,10800.0,10800.0
2025-04-03,101,16:50-17:00,0.9359,1026.515,326.8125,735.7162767390298,0.0,0.0,0.0,36.01377673902971,10800.0,10800.0
2025-04-03,102,17:00-17:10,0.9647,1018.1167,287.05038333333334,775.7781033695795,0.0,0.0,0.0,44.71178670291283,10800.0,10800.0
2025-04-03,103,17:10-17:20,1.0362,1008.6574833333334,236.6169,813.445022161439,0.0,0.0,0.0,41.40443882810564,10800.0,10800.0
2025-04-03,104,17:20-17:30,1.0823,1024.04,178.525,855.6942225016431,0.0,0.0,0.0,10.179222501643153,10800.0,10800.0
2025-04-03,105,17:30-17:40,1.057,1056.8361499999999,131.3445,904.4181362366877,0.0,21.07351376331212,0.0,0.0,10800.0,10776.584984707431
2025-04-03,106,17:40-17:50,1.1195,927.5554333333333,85.41678333333334,826.5032665370413,0.0,15.635383462958657,0.0,0.0,10776.584984707431,10759.212336415256
2025-04-03,107,17:50-18:00,1.2509,708.5233333333334,39.824999999999996,678.5190794958022,9.820746162468822,0.0,0.0,0.0,10759.212336415256,10768.051007961478
2025-04-03,108,18:00-18:10,1.2692,671.9236500000001,8.166666666666666,155.69927730593747,0.0,508.05770602739597,0.0,0.0,10768.051007961478,10203.542445708816
2025-04-03,109,18:10-18:20,1.2535,713.5574499999999,0.0,729.2231056801844,15.6656556801845,0.0,0.0,0.0,10203.542445708816,10217.641535820982
2025-04-03,110,18:20-18:30,1.2587,724.6666666666666,0.0,721.2281614640615,0.0,3.4385052026051426,0.0,0.0,10217.641535820982,10213.820974484754
2025-04-03,111,18:30-18:40,1.2592,705.9672833333334,0.4804333333333333,708.2878287114112,2.8009787114110622,0.0,0.0,0.0,10213.820974484754,10216.341855325023
2025-04-03,112,18:40-18:50,1.2742,721.1575166666667,0.0,0.0,0.0,721.1575166666667,0.0,0.0,10216.341855325023,9415.055725695394
2025-04-03,113,18:50-19:00,1.3081,762.1716666666666,0.0,0.0,0.0,762.1716666666666,0.0,0.0,9415.055725695394,8568.198318287987
2025-04-03,114,19:00-19:10,1.3373,758.51845,0.034499999999999996,0.0,0.0,758.48395,0.0,0.0,8568.198318287987,7725.438373843543
2025-04-03,115,19:10-19:20,1.3389,734.9566166666667,0.0,0.0,0.0,734.9566166666667,0.0,0.0,7725.438373843543,6908.819910880579
2025-04-03,116,19:20-19:30,1.3159,718.0949999999999,0.0,0.0,0.0,718.0949999999999,0.0,0.0,6908.819910880579,6110.936577547246
2025-04-03,117,19:30-19:40,1.2954,710.8746166666666,0.0024833333333333335,0.0,0.0,710.8721333333333,0.0,0.0,6110.936577547246,5321.07865162132
2025-04-03,118,19:40-19:50,1.2971,712.7545333333334,0.0,0.0,0.0,712.7545333333334,0.0,0.0,5321.07865162132,4529.129170139839
2025-04-03,119,19:50-20:00,1.3013,712.065,0.0,0.0,0.0,712.065,0.0,0.0,4529.129170139839,3737.945836806505
2025-04-03,120,20:00-20:10,1.2729,699.8590833333333,0.00018333333333333334,0.0,0.0,699.8589,0.0,0.0,3737.945836806505,2960.324836806505
2025-04-03,121,20:10-20:20,1.2617,717.0653333333333,0.0,734.5542662921368,17.488932958803503,0.0,0.0,0.0,2960.324836806505,2976.0648764694283
2025-04-03,122,20:20-20:30,1.3139,747.6766666666667,0.0,0.0,0.0,747.6766666666667,0.0,0.0,2976.0648764694283,2145.3130246175765
2025-04-03,123,20:30-20:40,1.3867,732.0440333333332,0.0,0.0,0.0,732.0440333333332,0.0,0.0,2145.3130246175765,1331.9307653583173
2025-04-03,124,20:40-20:50,1.2052,712.3353333333333,0.0,744.5741594401968,32.238826106863485,0.0,0.0,0.0,1331.9307653583173,1360.9457088544946
2025-04-03,125,20:50-21:00,0.9174,718.37,0.0,730.1671425537322,11.797142553732215,0.0,0.0,0.0,1360.9457088544946,1371.5631371528536
2025-04-03,126,21:00-21:10,0.9557,735.8403666666667,0.0,733.7666777513648,0.0,2.0736889153018865,0.0,0.0,1371.5631371528536,1369.2590383580737
2025-04-03,127,21:10-21:20,0.9866,730.8187666666666,0.0,745.6929104775243,14.874143810857618,0.0,0.0,0.0,1369.2590383580737,1382.6457677878454
2025-04-03,128,21:20-21:30,0.9285,724.5366666666667,0.0,757.253346487089,32.7166798204222,0.0,0.0,0.0,1382.6457677878454,1412.0907796262254
2025-04-03,129,21:30-21:40,0.993,751.2985166666667,0.0,789.2593212219754,37.96080455530864,0.0,0.0,0.0,1412.0907796262254,1446.255503726003
2025-04-03,130,21:40-21:50,0.7983,669.6155666666667,0.0,716.96676810004,47.35120143337326,0.0,0.0,0.0,1446.255503726003,1488.871585016039
2025-04-03,131,21:50-22:00,0.4358,531.7266666666667,0.0,571.9122511481908,40.185584481524074,0.0,0.0,0.0,1488.871585016039,1525.0386110494107
2025-04-03,132,22:00-22:10,0.4148,539.4104333333333,0.0,1371.2783520393464,831.867918706013,0.0,0.0,0.0,1525.0386110494107,2273.7197378848223
2025-04-03,133,22:10-22:20,0.4311,547.7445166666666,0.0,567.4482711571003,19.703754490433653,0.0,0.0,0.0,2273.7197378848223,2291.4531169262127
2025-04-03,134,22:20-22:30,0.3669,515.0916666666667,0.0,1399.8305017544685,833.3333333333334,0.0,0.0,51.405501754468446,2291.4531169262127,3041.4531169262127
2025-04-03,135,22:30-22:40,0.4186,547.3490833333334,0.0,1408.067827475446,833.3333333333334,0.0,0.0,27.38541080877917,3041.4531169262127,3791.4531169262127
2025-04-03,136,22:40-22:50,0.4572,574.3104500000001,0.0,581.0095773122424,6.699127312242354,0.0,0.0,0.0,3791.4531169262127,3797.482331507231
2025-04-03,137,22:50-23:00,0.4281,572.3683333333333,0.0,598.6106566332635,26.24232329993015,0.0,0.0,0.0,3797.482331507231,3821.1004224771677
2025-04-03,138,23:00-23:10,0.4158,586.7355,0.0,1456.7592566601943,833.3333333333334,0.0,0.0,36.69042332686092,3821.1004224771677,4571.100422477168
2025-04-03,139,23:10-23:20,0.4246,571.6451333333333,0.0,943.4856297640791,371.8404964307458,0.0,0.0,0.0,4571.100422477168,4905.756869264839
2025-04-03,140,23:20-23:30,0.4492,564.5833333333334,0.0,576.3843660385465,11.801032705213174,0.0,0.0,0.0,4905.756869264839,4916.377798699531
2025-04-03,141,23:30-23:40,0.4767,633.1119333333334,0.0,587.4910676271712,0.0,45.620865706162135,0.0,0.0,4916.377798699531,4865.6879479149065
2025-04-03,142,23:40-23:50,0.4222,552.3745166666666,0.0,1365.090645245993,812.7161285793264,0.0,0.0,0.0,4865.6879479149065,5597.132463636301
2025-04-03,143,23:50-24:00,0.3202,372.35833333333335,0.0,1271.4450843920633,833.3333333333334,0.0,0.0,65.75341772539662,5597.132463636301,6347.132463636301
2025-04-04,0,00:00-00:10,0.2995,381.49561666666665,0.0,420.62798676590455,39.1323700992379,0.0,0.0,0.0,6347.132463636301,6382.351596725614
2025-04-04,1,00:10-00:20,0.3192,432.31566666666663,0.0,427.4510291523044,0.0,4.864637514362244,0.0,0.0,6382.351596725614,6376.946443931879
2025-04-04,2,00:20-00:30,0.3326,419.56,0.0,434.8273890092604,15.267389009260398,0.0,0.0,0.0,6376.946443931879,6390.687094040213
2025-04-04,3,00:30-00:40,0.3363,394.60005,0.0,443.7811452259889,49.181095225988884,0.0,0.0,0.0,6390.687094040213,6434.950079743603
2025-04-04,4,00:40-00:50,0.3436,411.5275833333333,0.0,451.7614954709096,40.23391213757628,0.0,0.0,0.0,6434.950079743603,6471.160600667422
2025-04-04,5,00:50-01:00,0.3367,439.20166666666665,0.0,463.10098992025206,23.899323253585408,0.0,0.0,0.0,6471.160600667422,6492.669991595649
2025-04-04,6,01:00-01:10,0.2926,403.7355,0.0,1318.7038285859771,833.3333333333334,0.0,0.0,81.63499525264376,6492.669991595649,7242.669991595649
2025-04-04,7,01:10-01:20,0.3008,392.48375000000004,0.0,486.02439907801016,93.54064907801012,0.0,0.0,0.0,7242.669991595649,7326.856575765858
2025-04-04,8,01:20-01:30,0.3539,429.12166666666667,0.0,443.30526662242596,14.183599955759291,0.0,0.0,0.0,7326.856575765858,7339.621815726041
2025-04-04,9,01:30-01:40,0.3549,446.32121666666666,0.0,461.20327997247193,14.882063305805275,0.0,0.0,0.0,7339.621815726041,7353.015672701265
2025-04-04,10,01:40-01:50,0.3498,433.3295333333333,0.0,506.1145522543587,72.78501892102543,0.0,0.0,0.0,7353.015672701265,7418.522189730188
2025-04-04,11,01:50-02:00,0.3568,415.78666666666663,0.0,511.79405212726255,96.00738546059591,0.0,0.0,0.0,7418.522189730188,7504.9288366447245
2025-04-04,12,02:00-02:10,0.3436,425.78130000000004,0.0,486.68692692720504,60.90562692720499,0.0,0.0,0.0,7504.9288366447245,7559.743900879209
2025-04-04,13,02:10-02:20,0.3306,438.16726666666665,0.0,484.3413883064968,46.17412163983016,0.0,0.0,0.0,7559.743900879209,7601.300610355056
2025-04-04,14,02:20-02:30,0.3353,444.09833333333336,0.0,493.545109871512,49.44677653817865,0.0,0.0,0.0,7601.300610355056,7645.802709239417
2025-04-04,15,02:30-02:40,0.3498,453.7162666666666,0.0,485.98285439442645,32.26658772775983,0.0,0.0,0.0,7645.802709239417,7674.842638194401
2025-04-04,16,02:40-02:50,0.3351,432.5876333333333,0.0,481.7954613201182,49.20782798678488,0.0,0.0,0.0,7674.842638194401,7719.129683382507
2025-04-04,17,02:50-03:00,0.3096,399.2966666666667,0.0,484.11112869899046,84.81446203232377,0.0,0.0,0.0,7719.129683382507,7795.462699211598
2025-04-04,18,03:00-03:10,0.3289,410.8989833333333,0.0,510.0906711628179,99.19168782948458,0.0,0.0,0.0,7795.462699211598,7884.735218258134
2025-04-04,19,03:10-03:20,0.3421,423.06171666666665,0.0,512.2789186192772,89.21720195261054,0.0,0.0,0.0,7884.735218258134,7965.0307000154835
2025-04-04,20,03:20-03:30,0.3413,427.43666666666667,0.0,495.06000890142303,67.62334223475636,0.0,0.0,0.0,7965.0307000154835,8025.891708026764
2025-04-04,21,03:30-03:40,0.3645,459.37048333333337,0.0,378.2015069626626,0.0,81.16897637067075,0.0,0.0,8025.891708026764,7935.703956503797
2025-04-04,22,03:40-03:50,0.3529,482.35729999999995,0.00021666666666666666,493.48154040526185,11.124457071928589,0.0,0.0,0.0,7935.703956503797,7945.715967868532
2025-04-04,23,03:50-04:00,0.3195,476.0516666666667,0.0,489.22203798491853,13.170371318251853,0.0,0.0,0.0,7945.715967868532,7957.569302054959
2025-04-04,24,04:00-04:10,0.3391,456.57825,0.0,478.4467381826779,21.86848818267788,0.0,0.0,0.0,7957.569302054959,7977.250941419369
2025-04-04,25,04:10-04:20,0.3516,446.22515,0.0029333333333333334,473.8218202736303,27.599603606963626,0.0,0.0,0.0,7977.250941419369,8002.090584665636
2025-04-04,26,04:20-04:30,0.3326,457.16833333333335,0.0,488.7630364690532,31.59470313571984,0.0,0.0,0.0,8002.090584665636,8030.525817487784
2025-04-04,27,04:30-04:40,0.324,480.5009166666667,0.0,487.57407652366265,7.0731598569959715,0.0,0.0,0.0,8030.525817487784,8036.89166135908
2025-04-04,28,04:40-04:50,0.346,470.84458333333333,0.040883333333333334,486.2535923369712,15.449892336971232,0.0,0.0,0.0,8036.89166135908,8050.796564462354
2025-04-04,29,04:50-05:00,0.371,437.02,0.0,0.0,0.0,437.02,0.0,0.0,8050.796564462354,7565.218786684576
2025-04-04,30,05:00-05:10,0.3573,434.5798,0.0,472.63052996826735,38.050729968267376,0.0,0.0,0.0,7565.218786684576,7599.464443656017
2025-04-04,31,05:10-05:20,0.3686,453.0969,0.5694,0.0,0.0,452.52750000000003,0.0,0.0,7599.464443656017,7096.656110322683
2025-04-04,32,05:20-05:30,0.3698,461.86833333333334,0.0,0.0,0.0,461.86833333333334,0.0,0.0,7096.656110322683,6583.469073285646
2025-04-04,33,05:30-05:40,0.2983,441.49945,0.0,510.4990184312462,68.99956843124619,0.0,0.0,0.0,6583.469073285646,6645.568684873768
2025-04-04,34,05:40-05:50,0.4601,428.4410666666667,9.482766666666667,0.0,0.0,418.9583,0.0,0.0,6645.568684873768,6180.059462651546
2025-04-04,35,05:50-06:00,0.7616,433.69166666666666,41.90625,0.0,0.0,391.78541666666666,0.0,0.0,6180.059462651546,5744.742333021916
2025-04-04,36,06:00-06:10,0.7779,436.4187,81.87041666666667,0.0,0.0,354.5482833333333,0.0,0.0,5744.742333021916,5350.799795984879
2025-04-04,37,06:10-06:20,0.72,445.38809999999995,128.48431666666667,0.0,0.0,316.9037833333333,0.0,0.0,5350.799795984879,4998.684481170064
2025-04-04,38,06:20-06:30,0.7113,457.4533333333333,178.525,0.0,0.0,278.9283333333333,0.0,0.0,4998.684481170064,4688.764110799693
2025-04-04,39,06:30-06:40,0.6689,464.77395,226.1389333333333,0.0,0.0,238.6350166666667,0.0,0.0,4688.764110799693,4423.614092281175
2025-04-04,40,06:40-06:50,0.6849,515.3796333333333,276.0280833333333,0.0,0.0,239.35155000000003,0.0,0.0,4423.614092281175,4157.667925614508
2025-04-04,41,06:50-07:00,0.7324,572.8416666666667,324.9875,0.0,0.0,247.85416666666669,0.0,0.0,4157.667925614508,3882.2744070959893
2025-04-04,42,07:00-07:10,0.6824,546.7822166666666,364.4911666666667,0.0,0.0,182.29104999999993,0.0,0.0,3882.2744070959893,3679.728795984878
2025-04-04,43,07:10-07:20,0.6526,521.0907,406.90885000000003,0.0,0.0,114.18184999999994,0.0,0.0,3679.728795984878,3552.860073762656
2025-04-04,44,07:20-07:30,0.6263,521.7516666666667,464.5,0.0,0.0,57.251666666666665,0.0,0.0,3552.860073762656,3489.247110799693
2025-04-04,45,07:30-07:40,0.5014,499.43031666666667,536.4781666666667,0.0,37.04784999999998,0.0,0.0,0.0,3489.247110799693,3522.590175799693
2025-04-04,46,07:40-07:50,0.5995,509.96568333333335,593.4412666666666,0.0,83.47558333333325,0.0,0.0,0.0,3522.590175799693,3597.718200799693
2025-04-04,47,07:50-08:00,0.8545,550.83,639.0375,0.0,88.20749999999998,0.0,0.0,0.0,3597.718200799693,3677.104950799693
2025-04-04,48,08:00-08:10,0.8536,555.62325,702.4097499999999,0.0,146.78649999999993,0.0,0.0,0.0,3677.104950799693,3809.212800799693
2025-04-04,49,08:10-08:20,0.7756,544.2340666666666,755.54795,0.0,211.31388333333337,0.0,0.0,0.0,3809.212800799693,3999.395295799693
2025-04-04,50,08:20-08:30,0.7608,527.87,788.6125000000001,0.0,260.74250000000006,0.0,0.0,0.0,3999.395295799693,4234.063545799693
2025-04-04,51,08:30-08:40,0.7608,504.4250833333333,822.0320333333334,0.0,317.6069500000001,0.0,0.0,0.0,4234.063545799693,4519.909800799694
2025-04-04,52,08:40-08:50,0.7418,539.0787,865.07,0.0,325.9913,0.0,0.0,0.0,4519.909800799694,4813.301970799694
2025-04-04,53,08:50-09:00,0.7179,617.6016666666667,909.31875,0.0,291.71708333333333,0.0,0.0,0.0,4813.301970799694,5075.847345799693
2025-04-04,54,09:00-09:10,0.7241,652.8575999999999,944.24625,0.0,291.3886500000001,0.0,0.0,0.0,5075.847345799693,5338.097130799693
