date,selector,history_start,history_end,risk_index,controller,selected,combo,score,window_cost_yuan,window_emergency_kwh,initial_soc_kwh,final_soc_kwh,inventory_credit_yuan
2025-04-26,continuous,2025-03-29,2025-04-25,0,greedy,0,0,855513.6717353624,855127.3234107646,3032.8573335772576,7700.43553678112,7082.572617627426,-386.3483245978176
2025-04-26,continuous,2025-03-29,2025-04-25,0,mpc,0,1,854203.0888496923,853816.7405250944,3046.475274469243,7700.43553678112,7082.572617627426,-386.3483245978176
2025-04-26,continuous,2025-03-29,2025-04-25,1,greedy,0,2,853005.4701223285,852653.2846196882,3491.7538715244254,7626.6177651316475,7063.389328793813,-352.1855026403389
2025-04-26,continuous,2025-03-29,2025-04-25,1,mpc,0,3,851164.7924170377,850812.6069143973,3529.8704206760312,7626.6177651316475,7063.389328793813,-352.1855026403389
2025-04-26,continuous,2025-03-29,2025-04-25,2,greedy,0,4,852734.9882220865,852467.0501165574,2827.297472824998,7573.8638212431,7145.367023160663,-267.93810552903255
2025-04-26,continuous,2025-03-29,2025-04-25,2,mpc,0,5,851574.2926415376,851306.3545360086,2885.0810392684734,7573.8638212431,7145.367023160663,-267.93810552903255
2025-04-26,continuous,2025-03-29,2025-04-25,3,greedy,0,6,855929.1161757807,855649.6705749372,1519.94745782835,7678.6205673282,7231.720545537033,-279.44560084337456
2025-04-26,continuous,2025-03-29,2025-04-25,3,mpc,0,7,855525.3231892706,855245.8775884272,1524.388438347824,7678.6205673282,7231.720545537033,-279.44560084337456
2025-04-26,continuous,2025-03-29,2025-04-25,4,greedy,0,8,847987.2734563663,847747.7697110325,1453.3305229192138,7586.175682498876,7203.152193541895,-239.50374533372806
2025-04-26,continuous,2025-03-29,2025-04-25,4,mpc,1,9,847530.440553808,847290.9368084742,1470.167419142575,7586.175682498876,7203.152193541895,-239.50374533372806
2025-04-26,continuous,2025-03-29,2025-04-25,5,greedy,0,10,857105.6689795229,856860.0516171687,695.7379924034773,7705.103532244831,7312.302914675227,-245.61736235421236
2025-04-26,continuous,2025-03-29,2025-04-25,5,mpc,0,11,857105.6689795229,856860.0516171687,695.7379924034773,7705.103532244831,7312.302914675227,-245.61736235421236
2025-05-03,same_start,2025-04-05,2025-05-02,0,greedy,0,0,858527.5791685,858224.984967515,7504.7412952565355,7402.891803180639,6917.1317149072975,-302.5942009850267
2025-05-03,same_start,2025-04-05,2025-05-02,0,mpc,0,1,856239.399886887,855936.805685902,7937.380449348569,7402.891803180639,6917.1317149072975,-302.5942009850267
2025-05-03,same_start,2025-04-05,2025-05-02,1,greedy,0,2,858988.4368885055,858371.3895738194,8226.360802830855,7402.891803180639,6412.334293899208,-617.047314686068
2025-05-03,same_start,2025-04-05,2025-05-02,1,mpc,0,3,855775.9976132917,855158.9502986056,8689.12268368186,7402.891803180639,6412.334293899208,-617.047314686068
2025-05-03,same_start,2025-04-05,2025-05-02,2,greedy,0,4,856794.9247641289,856118.0534545128,7275.287656216415,7402.891803180639,6316.29772425094,-676.871309616068
2025-05-03,same_start,2025-04-05,2025-05-02,2,mpc,0,5,854200.8073627239,853523.9360531078,7730.100548647464,7402.891803180639,6316.29772425094,-676.871309616068
2025-05-03,same_start,2025-04-05,2025-05-02,3,greedy,0,6,854545.0084170233,854054.6810929364,5099.641679864202,7402.891803180639,6615.760247268632,-490.3273240869221
2025-05-03,same_start,2025-04-05,2025-05-02,3,mpc,0,7,853063.2079752473,852572.8806511604,5487.405137243367,7402.891803180639,6615.760247268632,-490.3273240869221
2025-05-03,same_start,2025-04-05,2025-05-02,4,greedy,0,8,848937.2152821438,848384.8364515508,5442.60176348786,7402.891803180639,6516.147811935265,-552.3788305929725
2025-05-03,same_start,2025-04-05,2025-05-02,4,mpc,1,9,847342.0024229583,846789.6235923653,5871.087418360377,7402.891803180639,6516.147811935265,-552.3788305929725
2025-05-03,same_start,2025-04-05,2025-05-02,5,greedy,0,10,851937.2123406022,851602.3825631588,3744.9020350187893,7402.891803180639,6865.383345589531,-334.82977744345385
2025-05-03,same_start,2025-04-05,2025-05-02,5,mpc,0,11,851293.6599586012,850958.8301811578,4142.996041795674,7402.891803180639,6865.383345589531,-334.82977744345385
2025-05-03,continuous,2025-04-05,2025-05-02,0,greedy,0,0,858545.8900094662,858205.0246255632,7504.741295256536,7464.329243594353,6917.1317149072975,-340.8653839029859
2025-05-03,continuous,2025-04-05,2025-05-02,0,mpc,0,1,856257.7107278534,855916.8453439503,7937.380449348568,7464.329243594353,6917.1317149072975,-340.8653839029859
2025-05-03,continuous,2025-04-05,2025-05-02,1,greedy,0,2,858987.2534296016,858372.6796426068,8226.360802830855,7398.921003258685,6412.334293899208,-614.5737869948041
2025-05-03,continuous,2025-04-05,2025-05-02,1,mpc,0,3,855774.8141543879,855160.2403673931,8689.122683681859,7398.921003258685,6412.334293899208,-614.5737869948041
2025-05-03,continuous,2025-04-05,2025-05-02,2,greedy,0,4,856788.5651525555,856124.9859608858,7275.287656216414,7381.553719483307,6316.29772425094,-663.5791916697444
2025-05-03,continuous,2025-04-05,2025-05-02,2,mpc,0,5,854194.4477511504,853530.8685594806,7730.100548647464,7381.553719483307,6316.29772425094,-663.5791916697444
2025-05-03,continuous,2025-04-05,2025-05-02,3,greedy,0,6,854567.6574891832,854029.9917176072,5099.641679864202,7478.885091737259,6615.760247268632,-537.6657715759952
2025-05-03,continuous,2025-04-05,2025-05-02,3,mpc,0,7,853085.8570474072,852548.1912758312,5487.405137243367,7478.885091737259,6615.760247268632,-537.6657715759952
2025-05-03,continuous,2025-04-05,2025-05-02,4,greedy,0,8,848937.2152821438,848384.8364515508,5442.60176348786,7402.891803180639,6516.147811935265,-552.3788305929725
2025-05-03,continuous,2025-04-05,2025-05-02,4,mpc,1,9,847342.0024229584,846789.6235923654,5871.087418360377,7402.891803180639,6516.147811935265,-552.3788305929725
2025-05-03,continuous,2025-04-05,2025-05-02,5,greedy,0,10,851972.2468110543,851564.1920719838,3744.9020350187893,7520.441193446349,6865.383345589531,-408.05473907042506
2025-05-03,continuous,2025-04-05,2025-05-02,5,mpc,0,11,851328.6944290533,850920.6396899829,4142.996041795674,7520.441193446349,6865.383345589531,-408.05473907042506
2025-05-10,same_start,2025-04-12,2025-05-09,0,greedy,0,0,860976.8992637353,862732.637598695,5962.801219079309,7288.551364707489,10094.565063650356,1755.738334959729
2025-05-10,same_start,2025-04-12,2025-05-09,0,mpc,0,1,859960.9594102598,861716.6977452196,6412.083585031274,7288.551364707489,10094.565063650356,1755.738334959729
2025-05-10,same_start,2025-04-12,2025-05-09,1,greedy,0,2,861429.7585100005,863103.6595735968,7180.587632885877,7288.551364707489,9963.773077192327,1673.9010635962968
2025-05-10,same_start,2025-04-12,2025-05-09,1,mpc,0,3,859570.3904138784,861244.2914774746,7651.539858044652,7288.551364707489,9963.773077192327,1673.9010635962968
2025-05-10,same_start,2025-04-12,2025-05-09,2,greedy,0,4,861155.5620204988,862793.857643415,6924.2755111274055,7288.551364707489,9906.86861009951,1638.2956229161769
2025-05-10,same_start,2025-04-12,2025-05-09,2,mpc,0,5,859420.3110803529,861058.6067032691,7388.947242996307,7288.551364707489,9906.86861009951,1638.2956229161769
2025-05-10,same_start,2025-04-12,2025-05-09,3,greedy,0,6,861083.5696231927,862833.819427521,4808.823503225688,7288.551364707489,10085.793316840456,1750.2498043283554
2025-05-10,same_start,2025-04-12,2025-05-09,3,mpc,0,7,860015.4839498699,861765.7337541982,5205.886218504298,7288.551364707489,10085.793316840456,1750.2498043283554
2025-05-10,same_start,2025-04-12,2025-05-09,4,greedy,0,8,858266.5906019745,859873.8720074648,6208.513141547329,7288.551364707489,9857.30181690121,1607.2814054902033
2025-05-10,same_start,2025-04-12,2025-05-09,4,mpc,1,9,857119.7456082926,858727.0270137829,6646.885353664324,7288.551364707489,9857.30181690121,1607.2814054902033
2025-05-10,same_start,2025-04-12,2025-05-09,5,greedy,0,10,862994.2539753139,864697.0746107657,4445.223334391674,7288.551364707489,10009.992216558574,1702.820635451822
2025-05-10,same_start,2025-04-12,2025-05-09,5,mpc,0,11,862369.1579273067,864071.9785627585,4863.4818433473465,7288.551364707489,10009.992216558574,1702.820635451822
2025-05-10,continuous,2025-04-12,2025-05-09,0,greedy,0,0,860974.4906039257,862735.0516111053,5962.801219079308,7280.843790039162,10094.565063650356,1760.5610071796984
2025-05-10,continuous,2025-04-12,2025-05-09,0,mpc,0,1,859958.5507504503,861719.11175763,6412.083585031274,7280.843790039162,10094.565063650356,1760.5610071796984
2025-05-10,continuous,2025-04-12,2025-05-09,1,greedy,0,2,861428.3002425429,863105.1210816631,7180.587632885876,7283.884991618406,9963.773077192327,1676.8208391201345
2025-05-10,continuous,2025-04-12,2025-05-09,1,mpc,0,3,859568.9321464206,861245.7529855408,7651.539858044651,7283.884991618406,9963.773077192327,1676.8208391201345
2025-05-10,continuous,2025-04-12,2025-05-09,2,greedy,0,4,861146.7212749055,862802.7180351946,6924.275511127405,7260.261480636455,9906.86861009951,1655.9967602890242
2025-05-10,continuous,2025-04-12,2025-05-09,2,mpc,0,5,859411.4703347597,861067.4670950487,7388.947242996307,7260.261480636455,9906.86861009951,1655.9967602890242
2025-05-10,continuous,2025-04-12,2025-05-09,3,greedy,0,6,861109.9224540383,862807.4080345748,4808.823503225687,7372.878927548687,10085.793316840456,1697.4855805365055
2025-05-10,continuous,2025-04-12,2025-05-09,3,mpc,0,7,860041.8367807155,861739.322361252,5205.886218504297,7372.878927548687,10085.793316840456,1697.4855805365055
2025-05-10,continuous,2025-04-12,2025-05-09,4,greedy,0,8,858266.5906019743,859873.8720074645,6208.51314154733,7288.551364707489,9857.30181690121,1607.2814054902033
2025-05-10,continuous,2025-04-12,2025-05-09,4,mpc,1,9,857119.7456082924,858727.0270137826,6646.885353664325,7288.551364707489,9857.30181690121,1607.2814054902033
2025-05-10,continuous,2025-04-12,2025-05-09,5,greedy,0,10,863037.0131642073,864654.2204010407,4445.223334391674,7425.378342026947,10009.992216558574,1617.2072368333677
2025-05-10,continuous,2025-04-12,2025-05-09,5,mpc,0,11,862411.9171162003,864029.1243530337,4863.4818433473465,7425.378342026947,10009.992216558574,1617.2072368333677
2025-05-17,same_start,2025-04-19,2025-05-16,0,greedy,0,0,879917.9172079687,879749.468919685,5690.115231127291,7647.614957164767,7378.711359942136,-168.44828828365402
2025-05-17,same_start,2025-04-19,2025-05-16,0,mpc,0,1,880736.7524926577,880568.3042043741,6524.088130624609,7647.614957164767,7378.711359942136,-168.44828828365402
2025-05-17,same_start,2025-04-19,2025-05-16,1,greedy,0,2,878550.694696924,878398.2951883493,6572.388299234078,7647.614957164767,7404.330941113006,-152.39950857467844
2025-05-17,same_start,2025-04-19,2025-05-16,1,mpc,1,3,878306.7396391405,878154.3401305659,7271.533635765623,7647.614957164767,7404.330941113006,-152.39950857467844
2025-05-17,same_start,2025-04-19,2025-05-16,2,greedy,0,4,879219.3150688296,879066.8640544215,6458.8709804487025,7647.614957164767,7404.248719417457,-152.4510144080625
2025-05-17,same_start,2025-04-19,2025-05-16,2,mpc,0,5,878445.8331414564,878293.3821270483,7025.797742627789,7647.614957164767,7404.248719417457,-152.4510144080625
2025-05-17,same_start,2025-04-19,2025-05-16,3,greedy,0,6,882949.6866615462,882853.1053587769,4831.941436813944,7647.614957164767,7493.436722385724,-96.58130276934556
2025-05-17,same_start,2025-04-19,2025-05-16,3,mpc,0,7,881964.9187371208,881868.3374343514,5246.353341863877,7647.614957164767,7493.436722385724,-96.58130276934556
2025-05-17,same_start,2025-04-19,2025-05-16,4,greedy,0,8,879812.423000837,879768.2327026492,6193.892513218682,7647.614957164767,7577.071467135231,-44.19029818776368
2025-05-17,same_start,2025-04-19,2025-05-16,4,mpc,0,9,878665.5780071552,878621.3877089674,6632.264725335677,7647.614957164767,7577.071467135231,-44.19029818776368
2025-05-17,same_start,2025-04-19,2025-05-16,5,greedy,0,10,885486.2916299442,885525.3450422932,4470.512952890463,7647.614957164767,7709.9581437383185,39.053412348994506
2025-05-17,same_start,2025-04-19,2025-05-16,5,mpc,0,11,884861.1955819372,884900.2489942862,4888.771461846135,7647.614957164767,7709.9581437383185,39.053412348994506
2025-05-17,continuous,2025-04-19,2025-05-16,0,greedy,0,0,879911.5409226522,879756.7428525769,5690.115231127291,7625.824336336956,7378.711359942136,-154.79807007536454
2025-05-17,continuous,2025-04-19,2025-05-16,0,mpc,0,1,880730.3762073416,880575.5781372662,6524.088130624609,7625.824336336956,7378.711359942136,-154.79807007536454
2025-05-17,continuous,2025-04-19,2025-05-16,1,greedy,0,2,878531.3100291324,878420.4088118243,6572.388299234078,7581.368871117406,7404.330941113006,-110.901217308122
2025-05-17,continuous,2025-04-19,2025-05-16,1,mpc,1,3,878287.3549713489,878176.4537540408,7271.533635765623,7581.368871117406,7404.330941113006,-110.901217308122
2025-05-17,continuous,2025-04-19,2025-05-16,2,greedy,0,4,879202.6936936323,879085.825339813,6458.8709804487025,7590.812329316259,7404.248719417457,-116.86835381920932
2025-05-17,continuous,2025-04-19,2025-05-16,2,mpc,0,5,878429.211766259,878312.3434124398,7025.79774262779,7590.812329316259,7404.248719417457,-116.86835381920932
2025-05-17,continuous,2025-04-19,2025-05-16,3,greedy,0,6,882963.4869379968,882837.3623184355,4831.941436813943,7694.776636515774,7493.436722385724,-126.12461956135755
2025-05-17,continuous,2025-04-19,2025-05-16,3,mpc,0,7,881978.7190135713,881852.5943940099,5246.353341863876,7694.776636515774,7493.436722385724,-126.12461956135755
2025-05-17,continuous,2025-04-19,2025-05-16,4,greedy,0,8,879812.423000837,879768.2327026492,6193.892513218682,7647.614957164767,7577.071467135231,-44.19029818776368
2025-05-17,continuous,2025-04-19,2025-05-16,4,mpc,0,9,878665.5780071551,878621.3877089673,6632.264725335677,7647.614957164767,7577.071467135231,-44.19029818776368
2025-05-17,continuous,2025-04-19,2025-05-16,5,greedy,0,10,885524.22092592,885481.3635878931,4470.512952890463,7778.373753538953,7709.9581437383185,-42.857338026824095
2025-05-17,continuous,2025-04-19,2025-05-16,5,mpc,0,11,884899.1248779129,884856.2675398861,4888.771461846135,7778.373753538953,7709.9581437383185,-42.857338026824095
2025-05-24,same_start,2025-04-26,2025-05-23,0,greedy,0,0,893784.3624980258,894540.6645821295,5888.589525212789,7203.152193541895,8410.393606677204,756.3020841036453
2025-05-24,same_start,2025-04-26,2025-05-23,0,mpc,0,1,894632.9436278703,895389.245711974,6722.562424710108,7203.152193541895,8410.393606677204,756.3020841036453
2025-05-24,same_start,2025-04-26,2025-05-23,1,greedy,0,2,893555.845926209,894276.0157506182,6847.029800741457,7203.152193541895,8352.717763690403,720.1698244091522
2025-05-24,same_start,2025-04-26,2025-05-23,1,mpc,0,3,893314.9062816008,894035.07610601,7546.175137273002,7203.152193541895,8352.717763690403,720.1698244091522
2025-05-24,same_start,2025-04-26,2025-05-23,2,greedy,0,4,893740.6566568406,894492.381468475,6560.464153350249,7203.152193541895,8403.087170531884,751.7248116344011
2025-05-24,same_start,2025-04-26,2025-05-23,2,mpc,0,5,892967.1747294675,893718.8995411019,7127.390915529336,7203.152193541895,8403.087170531884,751.7248116344011
2025-05-24,same_start,2025-04-26,2025-05-23,3,greedy,0,6,897788.2711210927,898637.6328352796,4918.9846034806105,7203.152193541895,8558.939328933955,849.3617141868209
2025-05-24,same_start,2025-04-26,2025-05-23,3,mpc,0,7,896803.5031966671,897652.8649108539,5333.3965085305435,7203.152193541895,8558.939328933955,849.3617141868209
2025-05-24,same_start,2025-04-26,2025-05-23,4,greedy,0,8,894021.1082806808,894791.4338349679,6278.365679885349,7203.152193541895,8432.778463624032,770.3255542870282
2025-05-24,same_start,2025-04-26,2025-05-23,4,mpc,1,9,892874.2632869991,893644.5888412861,6716.737892002344,7203.152193541895,8432.778463624032,770.3255542870282
2025-05-24,same_start,2025-04-26,2025-05-23,5,greedy,0,10,900139.8726669613,901027.2080646682,4554.986119557129,7203.152193541895,8619.554530608479,887.3353977069594
2025-05-24,same_start,2025-04-26,2025-05-23,5,mpc,0,11,899514.7766189543,900402.1120166612,4973.244628512802,7203.152193541895,8619.554530608479,887.3353977069594
2025-05-24,continuous,2025-04-26,2025-05-23,0,greedy,0,0,893746.8054224802,894578.6471489223,5888.58952521279,7082.572617627426,8410.393606677204,831.8417264421289
2025-05-24,continuous,2025-04-26,2025-05-23,0,mpc,0,1,894595.3865523248,895427.2282787669,6722.562424710109,7082.572617627426,8410.393606677204,831.8417264421289
2025-05-24,continuous,2025-04-26,2025-05-23,1,greedy,0,2,893512.3138070256,894320.0410534542,6847.029800741457,7063.389328793813,8352.717763690403,807.727246428623
2025-05-24,continuous,2025-04-26,2025-05-23,1,mpc,0,3,893271.3741624174,894079.101408846,7546.175137273002,7063.389328793813,8352.717763690403,807.727246428623
2025-05-24,continuous,2025-04-26,2025-05-23,2,greedy,0,4,893722.6582355247,894510.5837973272,6560.464153350249,7145.367023160663,8403.087170531884,787.9255618025962
2025-05-24,continuous,2025-04-26,2025-05-23,2,mpc,0,5,892949.1763081513,893737.1018699539,7127.390915529336,7145.367023160663,8403.087170531884,787.9255618025962
2025-05-24,continuous,2025-04-26,2025-05-23,3,greedy,0,6,897797.1693424205,898628.6338043112,4918.98460348061,7231.720545537033,8558.939328933955,831.4644618905995
2025-05-24,continuous,2025-04-26,2025-05-23,3,mpc,0,7,896812.401417995,897643.8658798856,5333.3965085305435,7231.720545537033,8558.939328933955,831.4644618905995
2025-05-24,continuous,2025-04-26,2025-05-23,4,greedy,0,8,894021.1082806808,894791.4338349679,6278.365679885349,7203.152193541895,8432.778463624032,770.3255542870282
2025-05-24,continuous,2025-04-26,2025-05-23,4,mpc,1,9,892874.263286999,893644.588841286,6716.737892002344,7203.152193541895,8432.778463624032,770.3255542870282
2025-05-24,continuous,2025-04-26,2025-05-23,5,greedy,0,10,900173.8699824134,900992.8255871673,4554.986119557129,7312.302914675227,8619.554530608479,818.9556047538971
2025-05-24,continuous,2025-04-26,2025-05-23,5,mpc,0,11,899548.7739344063,900367.7295391603,4973.244628512802,7312.302914675227,8619.554530608479,818.9556047538971
2025-05-31,same_start,2025-05-03,2025-05-30,0,greedy,0,0,876024.0184477669,877078.4320545719,1832.939597983418,6516.147811935265,8199.826720945623,1054.4136068050352
2025-05-31,same_start,2025-05-03,2025-05-30,0,mpc,0,1,878317.1068529235,879371.5204597285,2349.318403975315,6516.147811935265,8199.826720945623,1054.4136068050352
2025-05-31,same_start,2025-05-03,2025-05-30,1,greedy,0,2,875202.8650517381,876224.6833163375,2605.425111332063,6516.147811935265,8147.778748642047,1021.81826459946
2025-05-31,same_start,2025-05-03,2025-05-30,1,mpc,0,3,876773.5736447636,877795.391909363,2981.352235858836,6516.147811935265,8147.778748642047,1021.81826459946
2025-05-31,same_start,2025-05-03,2025-05-30,2,greedy,1,4,874698.1417711253,875760.2500616023,2038.9900855407132,6516.147811935265,8212.113528064285,1062.108290477067
2025-05-31,same_start,2025-05-03,2025-05-30,2,mpc,0,5,875899.3838715169,876961.492161994,2318.0868440447175,6516.147811935265,8212.113528064285,1062.108290477067
2025-05-31,same_start,2025-05-03,2025-05-30,3,greedy,0,6,880628.3830887136,881769.6828149944,819.6708434039192,6516.147811935265,8338.565756465407,1141.299726280781
2025-05-31,same_start,2025-05-03,2025-05-30,3,mpc,0,7,880721.6025591046,881862.9022853853,850.7602715941612,6516.147811935265,8338.565756465407,1141.299726280781
2025-05-31,same_start,2025-05-03,2025-05-30,4,greedy,0,8,876278.1000133269,877423.4379210348,1793.0896211627544,6516.147811935265,8345.013891102215,1145.3379077078787
2025-05-31,same_start,2025-05-03,2025-05-30,4,mpc,0,9,876269.5555978556,877414.8935055635,1819.8130746305935,6516.147811935265,8345.013891102215,1145.3379077078787
2025-05-31,same_start,2025-05-03,2025-05-30,5,greedy,0,10,887284.0596320906,888535.659151108,901.5638466682585,6516.147811935265,8514.691551409842,1251.5995190173446
2025-05-31,same_start,2025-05-03,2025-05-30,5,mpc,0,11,887302.5159660844,888554.1154851018,921.728348847047,6516.147811935265,8514.691551409842,1251.5995190173446
2025-05-31,continuous,2025-05-03,2025-05-30,0,greedy,0,0,876142.5449128674,876945.840042663,1832.9395979834183,6917.1317149072975,8199.826720945623,803.2951297956519
2025-05-31,continuous,2025-05-03,2025-05-30,0,mpc,0,1,878435.6333180241,879238.9284478198,2349.318403975315,6917.1317149072975,8199.826720945623,803.2951297956519
2025-05-31,continuous,2025-05-03,2025-05-30,1,greedy,0,2,875172.1789088998,876259.0109866448,2605.425111332063,6412.334293899208,8147.778748642047,1086.8320777450192
2025-05-31,continuous,2025-05-03,2025-05-30,1,mpc,0,3,876742.8875019252,877829.7195796702,2981.3522358588357,6412.334293899208,8147.778748642047,1086.8320777450192
2025-05-31,continuous,2025-05-03,2025-05-30,2,greedy,1,4,874639.0682665089,875826.3338245907,2038.9900855407136,6316.29772425094,8212.113528064285,1187.2655580818462
2025-05-31,continuous,2025-05-03,2025-05-30,2,mpc,0,5,875840.3103669009,877027.5759249827,2318.086844044718,6316.29772425094,8212.113528064285,1187.2655580818462
2025-05-31,continuous,2025-05-03,2025-05-30,3,greedy,0,6,880657.8274373588,881736.744302715,819.6708434039192,6615.760247268632,8338.565756465407,1078.916865356173
2025-05-31,continuous,2025-05-03,2025-05-30,3,mpc,0,7,880751.0469077495,881829.9637731056,850.7602715941612,6615.760247268632,8338.565756465407,1078.916865356173
2025-05-31,continuous,2025-05-03,2025-05-30,4,greedy,0,8,876278.1000133267,877423.4379210346,1793.0896211627542,6516.147811935265,8345.013891102215,1145.3379077078787
2025-05-31,continuous,2025-05-03,2025-05-30,4,mpc,0,9,876269.5555978555,877414.8935055634,1819.8130746305933,6516.147811935265,8345.013891102215,1145.3379077078787
2025-05-31,continuous,2025-05-03,2025-05-30,5,greedy,0,10,887387.2898440387,888420.1786001581,901.5638466682584,6865.383345589531,8514.691551409842,1032.8887561193753
2025-05-31,continuous,2025-05-03,2025-05-30,5,mpc,0,11,887405.7461780325,888438.6349341519,921.7283488470468,6865.383345589531,8514.691551409842,1032.8887561193753
2025-06-07,same_start,2025-05-10,2025-06-06,0,greedy,0,0,1024881.9312732613,1023980.8408616967,13996.90631025539,9857.30181690121,8464.787163260575,-901.0904115645693
2025-06-07,same_start,2025-05-10,2025-06-06,0,mpc,0,1,1022631.2885108803,1021730.1980993157,15273.293381059933,9857.30181690121,8464.787163260575,-901.0904115645693
2025-06-07,same_start,2025-05-10,2025-06-06,1,greedy,0,2,1025369.16495248,1024215.6824008578,15770.917134081543,9857.30181690121,8074.748884100864,-1153.4825516221924
2025-06-07,same_start,2025-05-10,2025-06-06,1,mpc,0,3,1022670.3987774194,1021516.9162257971,16898.216760832973,9857.30181690121,8074.748884100864,-1153.4825516221924
2025-06-07,same_start,2025-05-10,2025-06-06,2,greedy,0,4,1026817.1293409643,1025555.881157351,15702.385221022792,9857.30181690121,7908.211520279827,-1261.2481836132395
2025-06-07,same_start,2025-05-10,2025-06-06,2,mpc,0,5,1023375.1052791013,1022113.857095488,16856.628407932476,9857.30181690121,7908.211520279827,-1261.2481836132395
2025-06-07,same_start,2025-05-10,2025-06-06,3,greedy,0,6,1030753.1562128268,1029750.1674159185,13315.925623616611,9857.30181690121,8307.316844020332,-1002.9887969082495
2025-06-07,same_start,2025-05-10,2025-06-06,3,mpc,0,7,1025086.36324453,1024083.3744476218,14072.55614976952,9857.30181690121,8307.316844020332,-1002.9887969082495
2025-06-07,same_start,2025-05-10,2025-06-06,4,greedy,0,8,1025399.2878836645,1023975.0877570836,15407.268400287207,9857.30181690121,7656.39109747938,-1424.2001265808558
2025-06-07,same_start,2025-05-10,2025-06-06,4,mpc,1,9,1019900.3277540808,1018476.1276274999,16229.702916627948,9857.30181690121,7656.39109747938,-1424.2001265808558
2025-06-07,same_start,2025-05-10,2025-06-06,5,greedy,0,10,1029947.9281959432,1028800.2628068633,12680.080507328734,9857.30181690121,8083.738530399133,-1147.6653890799178
2025-06-07,same_start,2025-05-10,2025-06-06,5,mpc,0,11,1024170.383893858,1023022.718504778,13326.636148608142,9857.30181690121,8083.738530399133,-1147.6653890799178
2025-06-07,continuous,2025-05-10,2025-06-06,0,greedy,0,0,1024960.9602955993,1023906.3378288399,13996.90631025539,10094.565063650356,8464.787163260575,-1054.6224667593779
2025-06-07,continuous,2025-05-10,2025-06-06,0,mpc,0,1,1022710.3175332184,1021655.695066459,15273.293381059933,10094.565063650356,8464.787163260575,-1054.6224667593779
2025-06-07,continuous,2025-05-10,2025-06-06,1,greedy,0,2,1025404.6290191787,1024182.2493600793,15770.917134081543,9963.773077192327,8074.748884100864,-1222.3796590994398
2025-06-07,continuous,2025-05-10,2025-06-06,1,mpc,0,3,1022705.8628441181,1021483.4831850188,16898.216760832976,9963.773077192327,8074.748884100864,-1222.3796590994398
2025-06-07,continuous,2025-05-10,2025-06-06,2,greedy,0,4,1026833.6393367623,1025540.316688463,15702.385221022792,9906.86861009951,7908.211520279827,-1293.3226482992804
2025-06-07,continuous,2025-05-10,2025-06-06,2,mpc,0,5,1023391.6152748993,1022098.2926266,16856.628407932472,9906.86861009951,7908.211520279827,-1293.3226482992804
2025-06-07,continuous,2025-05-10,2025-06-06,3,greedy,0,6,1030829.0644528745,1029678.2197614656,13315.925623616611,10085.793316840456,8307.316844020332,-1150.844691408872
2025-06-07,continuous,2025-05-10,2025-06-06,3,mpc,0,7,1025162.2714845778,1024011.4267931689,14072.55614976952,10085.793316840456,8307.316844020332,-1150.844691408872
2025-06-07,continuous,2025-05-10,2025-06-06,4,greedy,0,8,1025399.2878836645,1023975.0877570836,15407.268400287205,9857.30181690121,7656.39109747938,-1424.2001265808558
2025-06-07,continuous,2025-05-10,2025-06-06,4,mpc,1,9,1019900.327754081,1018476.1276275001,16229.702916627946,9857.30181690121,7656.39109747938,-1424.2001265808558
2025-06-07,continuous,2025-05-10,2025-06-06,5,greedy,0,10,1029998.4986175712,1028752.0279091293,12680.080507328734,10009.992216558574,8083.738530399133,-1246.4707084419067
2025-06-07,continuous,2025-05-10,2025-06-06,5,mpc,0,11,1024220.9543154858,1022974.4836070439,13326.636148608142,10009.992216558574,8083.738530399133,-1246.4707084419067
2025-06-14,same_start,2025-05-17,2025-06-13,0,greedy,0,0,1149917.0389462188,1150258.9950709892,14039.16116769169,7577.071467135231,8090.3353262389755,341.9561247705255
2025-06-14,same_start,2025-05-17,2025-06-13,0,mpc,0,1,1145894.2915726546,1146236.247697425,14917.239764058895,7577.071467135231,8090.3353262389755,341.9561247705255
2025-06-14,same_start,2025-05-17,2025-06-13,1,greedy,0,2,1146655.8060043103,1147009.9329885894,15928.065641024326,7577.071467135231,8108.603349144369,354.1269842790356
2025-06-14,same_start,2025-05-17,2025-06-13,1,mpc,0,3,1142812.6003997999,1143166.727384079,16796.10909496849,7577.071467135231,8108.603349144369,354.1269842790356
2025-06-14,same_start,2025-05-17,2025-06-13,2,greedy,0,4,1146962.607446184,1147386.9208342659,15755.29314163798,7577.071467135231,8213.950619928366,424.3133880818513
2025-06-14,same_start,2025-05-17,2025-06-13,2,mpc,0,5,1142838.0407104546,1143262.3540985365,16759.92124612297,7577.071467135231,8213.950619928366,424.3133880818513
2025-06-14,same_start,2025-05-17,2025-06-13,3,greedy,0,6,1154041.8307282475,1154529.083468774,13294.208361858173,7577.071467135231,8308.420326961465,487.25274052652753
2025-06-14,same_start,2025-05-17,2025-06-13,3,mpc,0,7,1148291.7200110536,1148778.9727515802,14033.48969823976,7577.071467135231,8308.420326961465,487.25274052652753
2025-06-14,same_start,2025-05-17,2025-06-13,4,greedy,0,8,1147561.019360236,1148077.6636476882,15423.97022589463,7577.071467135231,8352.535983057041,516.6442874523037
