date,day,risk_index,controller,plan_purchase_kwh,emergency_kwh,charge_kwh,discharge_kwh,waste_kwh,soc_start_kwh,soc_end_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-07-10,190,0,mpc,83104.42156679988,146.5754845264031,20259.13564970534,16799.0450537519,6937.28307203951,6779.577150929993,6347.193620384913,61116.99318023996,1242.7609923789682,62359.75417261893
2025-07-11,191,0,mpc,41373.922196210166,1240.2881188360411,17226.782381604866,14162.899657177666,7031.5504406190075,6347.193620384913,6114.742589187441,23765.490841136583,4946.498094520584,28711.988935657166
2025-07-12,192,0,mpc,46446.39794011727,0.0,19164.75522204508,14900.272013256652,11097.671397995508,6114.742589187441,6807.164496520623,26278.90019859826,0.0,26278.90019859826
2025-07-13,193,0,mpc,95632.36786579681,0.0,16872.944406124698,12559.307240892056,22051.010300564158,6807.164496520623,8038.028638819456,69257.81623902865,0.0,69257.81623902865
2025-07-14,194,0,mpc,81978.12234275372,44.22621309246358,20502.814772584188,18065.27714972017,7777.131716315492,8038.028638819456,6418.031767789478,59632.01810215235,372.79469837380566,60004.81280052616
2025-07-15,195,0,mpc,82777.65160926417,0.0,20376.834059495908,15927.647965882972,5579.414932317912,6418.031767789478,7059.795792576934,60665.70521953278,0.0,60665.70521953278
2025-07-16,196,0,mpc,81581.79593061018,133.4725075899162,19847.24097510527,16556.966379334182,6290.430459095666,7059.795792576934,6525.683359800355,60403.97504679725,1074.128501850291,61478.10354864754
2025-07-17,197,0,mpc,82968.25366203906,55.11352111195265,22126.144752789733,17960.823581109675,6137.629944804274,6525.683359800355,6482.742991633708,60471.322639172286,469.7696196350373,60941.09225880732
2025-07-18,198,0,mpc,41961.26871412567,62.432239981432716,19552.140508056524,16300.849913227245,7498.162259277822,6482.742991633708,5967.613989743196,23093.7643226883,308.49786171852406,23402.262184406824
2025-07-19,199,0,mpc,45794.12832240979,0.0,20059.027492923073,15882.127223062338,14434.409002549055,5967.613989743196,6373.930707749143,25327.509047088613,0.0,25327.509047088613
2025-07-20,200,0,mpc,91048.67585722267,0.0,19140.21103951549,14568.845667355565,14387.332268396083,6373.930707749143,7412.514346251344,66359.90438734488,0.0,66359.90438734488
2025-07-21,201,0,mpc,81890.94081933396,61.470679358592065,19502.732153528625,16342.135015698837,4802.065010862776,7412.514346251344,6807.045489206179,60748.21530005816,525.7491827100168,61273.96448276818
2025-07-22,202,0,mpc,84012.08511344761,119.87473128167312,22538.677631003644,18345.453671101433,6143.5912681604,6807.045489206179,6708.017944774535,61072.21721478371,998.8115279451097,62071.02874272882
2025-07-23,203,0,mpc,85338.92799764637,0.0,20797.572667865486,16693.738718869085,7018.546931983306,6708.017944774535,6877.2347693322645,62379.70825875155,0.0,62379.70825875155
2025-07-24,204,0,mpc,84563.29300307781,0.0,18844.310702683968,15269.672700771984,7372.183001165824,6877.2347693322645,6870.811400890086,62109.19171037497,0.0,62109.19171037497
2025-07-25,205,0,mpc,43689.0701065586,0.0,18018.058002891867,14776.231270684055,13941.923807684132,6870.811400890086,6669.028858288259,24556.93900859291,0.0,24556.93900859291
2025-07-26,206,0,mpc,42866.33472780724,72.67505032297032,19375.65387595055,16262.392180949157,11356.65651646215,6669.028858288259,6037.792701144692,23826.377489337734,458.87081143839794,24285.248300776133
2025-07-27,207,0,mpc,84068.04345585426,0.5217721480715909,22824.4093070734,18072.668191886714,5631.634312815647,6037.792701144692,6499.018642081065,60848.91153184259,4.377407436246612,60853.288939278835
2025-07-28,208,0,mpc,83926.46769266539,325.34194924878864,22390.77369851884,18596.601748477537,2502.7604585395347,6499.018642081065,5987.82413910631,61279.312396594105,1792.4075142798679,63071.71991087397
2025-07-29,209,0,mpc,88356.38811708795,162.05063819903876,23084.72787349414,18104.968398545003,7469.4333303378535,5987.82413910631,6647.447671312146,63890.15135267809,1378.9228093514903,65269.07416202958
2025-07-30,210,0,mpc,86949.84374126563,4.764219571834133,19332.87431666632,15344.797792778552,8863.277386949701,6647.447671312146,6997.259231002329,64275.31205723644,39.46680085345394,64314.7788580899
2025-07-31,211,0,mpc,85502.0623548472,69.0169147012665,22082.850134922846,18318.75506722711,7111.987935186062,6997.259231002329,6517.652055513874,61857.511093322726,573.8030736174613,62431.31416694019
2025-08-01,212,0,mpc,43592.98203728734,0.0,18401.551431287582,14844.195200272534,18784.266139605617,6517.652055513874,6585.498121147666,24283.931383367395,0.0,24283.931383367395
2025-08-02,213,0,mpc,42934.31662771364,0.0,19070.975332189228,15575.353150836238,18511.66951302732,6585.498121147666,6443.4279747443725,23466.173954583122,0.0,23466.173954583122
2025-08-03,214,0,mpc,75481.01087959681,510.73256963702903,18016.32050836339,15058.047622016906,10193.99057955401,6443.4279747443725,5926.9524078082,53682.98781319331,3067.39294796761,56750.380761160915
2025-08-04,215,0,mpc,74139.8752337539,0.0,20198.64853474655,15223.44519720134,3749.0168128753667,5926.9524078082,7190.796981078605,54214.838042882046,0.0,54214.838042882046
2025-08-05,216,0,mpc,72619.23916026777,13.029145079759019,19854.454212730405,16067.918446249278,3693.42280553306,7190.796981078605,7206.563054481213,53348.886040516445,106.0311826590789,53454.91722317552
2025-08-06,217,0,mpc,71514.43151943284,1476.2438714984403,18608.55690003998,15677.012728563805,1944.7319527884401,7206.563054481213,6535.361232779633,52773.504338339786,7424.947965406727,60198.45230374651
2025-08-07,218,0,mpc,77120.53642789873,147.48954835322445,21409.06917458063,17454.13718881133,9925.108740482654,6535.361232779633,6410.037724556276,55163.34599866233,1217.5466504656188,56380.89264912795
2025-08-08,219,0,mpc,43302.05056852888,0.0,19615.085420693325,15264.732197598934,23176.526095434492,6410.037724556276,7102.801050292567,23626.638899381403,0.0,23626.638899381403
2025-08-09,220,0,mpc,40875.73880328001,0.0,19485.968554264677,16459.929086056305,18927.770335071633,7102.801050292567,6351.362653512665,22349.488036894836,0.0,22349.488036894836
2025-08-10,221,0,mpc,70354.8354513773,514.7798188505498,19257.856828929886,15695.888019967737,2003.027411265692,6351.362653512665,6243.558221807631,51560.337634101044,4070.6411351564725,55630.97876925752
2025-08-11,222,0,mpc,76156.37204629625,52.9115866247505,23527.6234213574,18522.080382119188,6642.487260349454,6243.558221807631,6838.3299875635275,53730.51111568028,451.4250245407037,54181.93614022098
2025-08-12,223,0,mpc,74506.82965545045,595.1543945559122,18058.89633889049,14911.575590343467,4194.119651459346,6838.3299875635275,6522.919369961115,54384.50812429884,4296.274815282996,58680.78293958183
2025-08-13,224,0,mpc,77757.16233291615,6.701680720100853,18409.522355455985,14458.726257748423,7692.088465928693,6522.919369961115,7026.238092373255,56123.767985306506,58.06001091859373,56181.827996225096
2025-08-14,225,0,mpc,76318.79709264808,43.57448361869115,20656.15187286061,17143.998849952106,6923.927570024919,7026.238092373255,6567.887166889911,55008.52251320109,375.656138685414,55384.178651886505
2025-08-15,226,0,mpc,42310.38990348805,0.0,16407.852483137427,12999.003004884631,21741.81354190192,6567.887166889911,6891.617729619563,23889.129043444773,0.0,23889.129043444773
2025-08-16,227,0,mpc,41397.132336526854,0.0,17636.594750791497,14717.18448805381,21548.4417071225,6891.617729619563,6412.125796383235,22860.1835713536,0.0,22860.1835713536
2025-08-17,228,0,mpc,72077.03662143605,55.23253049472089,20844.778003200758,16983.282170591934,5105.379702655297,6412.125796383235,6302.11247638399,52288.15051150927,452.4602623076714,52740.610773816945
2025-08-18,229,0,mpc,72152.47841281473,86.31843021420877,21737.441247995182,17195.058634371435,3302.2986127385284,6302.11247638399,6760.188894722507,52804.644874810925,722.7059143539186,53527.35078916484
2025-08-19,230,0,mpc,73140.43769291209,130.394631186909,18922.10251568577,15336.177624566491,5367.247382979733,6760.188894722507,6749.8837982102605,53658.68820067086,1105.2404295379001,54763.928630208764
2025-08-20,231,0,mpc,73463.90266647449,2088.677703804269,20714.554488876784,17057.848305255007,1245.183119990324,6749.8837982102605,6439.818054582686,54281.651489300995,13901.106965303701,68182.7584546047
2025-08-21,232,0,mpc,80676.75595340879,23.41655477745212,18039.094222734795,14214.800420540338,11031.460222658452,6439.818054582686,6880.780165554737,57578.50645813788,200.87891515837302,57779.38537329625
2025-08-22,233,0,mpc,42168.06012330292,0.0,18312.3918269363,15051.70585348635,17676.80474985297,6880.780165554737,6637.815194812573,23419.76463010387,0.0,23419.76463010387
2025-08-23,234,0,mpc,43404.74529473639,0.0,19215.689000362603,15593.689005006538,17252.739149380322,6637.815194812573,6605.614178464982,23519.21998836973,0.0,23519.21998836973
2025-08-24,235,0,mpc,77695.04623116372,3.543373645290899,19772.452504104003,15834.725030755286,10027.27264812696,6605.614178464982,6806.682509097164,55715.76469825959,29.78942672483963,55745.55412498443
2025-08-25,236,0,mpc,75826.20534910349,37.30027753229933,20553.032817113948,16941.231466365403,1478.6172592205814,6806.682509097164,6480.821526315939,55243.249525938074,240.9027186327937,55484.15224457087
2025-08-26,237,0,mpc,80524.12899469162,65.04508896329651,19997.50005677691,15962.256808416085,11025.112451960766,6480.821526315939,6742.7306791750625,56889.98146526291,548.791288353032,57438.77275361594
2025-08-27,238,0,mpc,78491.02561407523,9.766993969781538,22786.78384362699,18628.502509682803,6428.362407434152,6742.7306791750625,6552.500016569571,55846.691264875895,80.33724318268807,55927.02850805858
2025-08-28,239,0,mpc,77820.61728376908,50.10186104258287,20953.204283466584,17179.951321641674,3329.671199653416,6552.500016569571,6321.549069865418,55894.840306419945,417.5466591330144,56312.386965552956
2025-08-29,240,0,mpc,43434.99916696662,0.0,18950.516032650463,14992.806814231064,16922.06959854722,6321.549069865418,6718.339261216318,23932.031633786824,0.0,23932.031633786824
2025-08-30,241,0,mpc,42640.07841930819,0.0,17922.11863222683,15152.488858667919,21357.72881241595,6718.339261216318,6012.147298367221,23490.41785373028,0.0,23490.41785373028
2025-08-31,242,0,mpc,77641.4057734041,48.12133005041244,22067.8592857348,17106.739769951037,6081.784504337417,6012.147298367221,6865.732022249608,55066.162543556806,405.01050145606916,55471.173045012874
2025-09-01,243,0,mpc,75287.69288623822,0.0,19899.589125984774,12902.670299850912,14716.639526771029,6865.732022249608,10439.061902468233,48490.01728535796,0.0,48490.01728535796
2025-09-02,244,0,mpc,57768.48374772983,174.28672374401972,19035.226813407295,18085.56441680123,2935.352224867777,10439.061902468233,7475.694460311204,37578.68599964134,883.9012523243352,38462.58725196568
2025-09-03,245,0,mpc,62642.17606725736,604.947461931256,18958.30083903181,16323.888157677233,5064.993597834039,7475.694460311204,6400.511706909577,40115.74043219257,3111.4249078710936,43227.165340063664
2025-09-04,246,0,mpc,64895.55463628245,182.90311450304026,21461.12231644249,17475.535323632284,7167.305207975292,6400.511706909577,6298.260321005284,40493.10033057308,1214.2969504851585,41707.397281058235
2025-09-05,247,0,mpc,37501.73879765444,0.0,17412.22576085716,12355.958308893607,25621.20967902422,6298.260321005284,8240.420940339394,17566.469421884038,0.0,17566.469421884038
2025-09-06,248,0,mpc,31564.98993565563,0.0,18268.895491740503,16008.212952884562,21583.223696799687,8240.420940339394,6895.523601923002,14261.582547529415,0.0,14261.582547529415
2025-09-07,249,0,mpc,56807.69756913241,1113.942463400636,20053.078835794386,17167.3566861569,74.93426622889797,6895.523601923002,5868.453791741398,35423.61054007444,6576.292007670644,41999.902547745085
2025-09-08,250,0,mpc,68151.37272622783,919.5951635703987,20623.58694982194,16201.76923664315,5253.58064328609,5868.453791741398,6427.716228088753,43012.66633162568,4723.76576606016,47736.43209768584
2025-09-09,251,0,mpc,70426.02566935662,13.667300000000068,18881.758331399207,14970.249432252956,13425.349803543704,6427.716228088753,6787.688246066978,44247.94863267474,93.40916185000047,44341.357794524745
2025-09-10,252,0,mpc,67957.13666225369,392.825204458331,22565.421232808825,18317.577937576898,2786.1199214800863,6787.688246066978,6743.702980509479,43595.89519925497,2065.860928667613,45661.756127922585
2025-09-11,253,0,mpc,70121.100466142,6.071666666666715,19081.26051298209,15568.617172771923,13118.443009265175,6743.702980509479,6618.373916891224,43884.473616847245,40.549625833333664,43925.02324268058
2025-09-12,254,0,mpc,37381.107439649524,0.0,18840.864197558443,13808.23173715478,20796.818779245863,6618.373916891224,8232.67198674407,17147.861200290245,0.0,17147.861200290245
2025-09-13,255,0,mpc,32194.157400078904,0.0,17589.624707346673,15622.283700545311,22219.714909944207,8232.67198674407,6705.241222750177,14368.723205127855,0.0,14368.723205127855
2025-09-14,256,0,mpc,58422.10662139039,4392.339286097287,18117.597632390432,15469.642099985813,67.16562508305947,6705.241222750177,5822.587869695106,37246.73423565035,25665.76000677575,62912.494242426095
2025-09-15,257,0,mpc,73724.13684418667,0.0,20579.525201870896,15121.094921815135,13198.675930797584,5822.587869695106,7542.943971584317,46702.65700294757,0.0,46702.65700294757
2025-09-16,258,0,mpc,69699.61344493335,12.661789102191733,20582.687911846508,17352.54620543022,6990.363544285924,7542.943971584317,6786.756197323711,45232.68593177647,85.28315557922119,45317.96908735569
2025-09-17,259,0,mpc,71245.6782797057,7.629166666666606,21059.4054297532,16896.560933373534,7130.344549992683,6786.756197323711,6966.264491464333,45628.20822509765,38.19542291666637,45666.40364801432
2025-09-18,260,0,mpc,69180.01897760486,19.19043333333309,20604.317289844897,17175.95802756511,6814.79903199175,6966.264491464333,6425.752243919066,43552.463006165475,129.403131666665,43681.86613783214
2025-09-19,261,0,mpc,37332.72844200541,0.0,17995.75677329716,12948.409235583256,16184.028587624845,6425.752243919066,8234.811967016223,17223.204557017634,0.0,17223.204557017634
2025-09-20,262,0,mpc,32833.17230127005,0.0,19379.8087954996,16880.143657098062,14688.07342953518,8234.811967016223,6920.924708412461,14540.220847353234,0.0,14540.220847353234
2025-09-21,263,0,mpc,67415.54390427482,103.07400909074624,19010.722492725225,16072.62552937267,6293.033466679663,6920.924708412461,6172.102141451086,43346.24307329024,659.3939326631582,44005.6370059534
2025-09-22,264,0,mpc,71020.45959257014,0.0,20356.896154426577,15942.920879793444,5992.464434603675,6172.102141451086,6778.952147331184,46337.1384030441,0.0,46337.1384030441
2025-09-23,265,0,mpc,70222.55862483529,10.284649999999942,20273.55551310628,16782.120432343596,4624.792610739278,6778.952147331184,6378.3516287450575,45281.068879923194,70.8320395249996,45351.90091944819
2025-09-24,266,0,mpc,71547.95660396223,0.0,21779.209959598775,16972.47791860217,5677.999462965632,6378.3516287450575,7121.331793937097,46256.42955606764,0.0,46256.42955606764
2025-09-25,267,0,mpc,70284.16144358247,31.886366666666504,20072.621670770503,16832.54883610089,6740.526075579524,7121.331793937097,6483.859257518442,45302.72813888409,217.3592900833322,45520.087428967425
2025-09-26,268,0,mpc,35718.24608569003,0.0,19223.931699145283,14900.646114323124,13700.71700086787,6483.859257518442,7229.124326390175,15638.327738877215,0.0,15638.327738877215
2025-09-27,269,0,mpc,33426.884700821276,110.90888437011097,17789.199018968968,15515.463099116027,13462.755415338443,7229.124326390175,6000.0,15151.988213257551,576.073200930864,15728.061414188414
2025-09-28,270,0,mpc,74683.51891696925,5.868333333333339,21789.388762021234,16510.00564981033,5922.3749714250025,6000.0,7265.999163807632,48855.045147039025,40.07191416666671,48895.11706120569
2025-09-29,271,0,mpc,72287.13127754735,26.015016666666725,20506.035264681785,17272.785379836918,6320.004809369144,7265.999163807632,6529.4471466468885,46960.05293533987,142.85538336666704,47102.90831870653
2025-09-30,272,0,mpc,73345.8803323449,31.41115000000002,24168.681720060093,19377.009614868024,3163.4446104861613,6529.4471466468885,6751.250011514285,47218.6056629322,209.13543670000013,47427.7410996322
2025-10-01,273,0,mpc,73825.94527300645,0.0,19760.243351977966,13951.350420959465,18355.530808654614,6751.250011514285,9033.968560561712,45556.05476003241,0.0,45556.05476003241
2025-10-02,274,0,mpc,63332.7066009971,0.0,17969.647022434194,15810.03413721644,9442.31059911268,9033.968560561712,7639.946283845328,39300.61075319475,0.0,39300.61075319475
2025-10-03,275,0,mpc,32528.555938173347,0.0,20411.009608523786,16122.599887792936,20422.992517442504,7639.946283845328,8095.8550561912525,13100.7794426024,0.0,13100.7794426024
2025-10-04,276,0,mpc,29921.297600417358,209.43137108241152,19740.31788680802,17167.781874931192,14462.210526289604,8095.8550561912525,6786.827959950483,12110.625351260935,696.8441251848444,12807.469476445778
2025-10-05,277,0,mpc,64301.060298429875,39.27999822261538,19377.9125466696,16151.890831894814,6378.357515211048,6786.827959950483,6280.403883181101,39140.621517782085,218.58183498347975,39359.203352765566
2025-10-06,278,0,mpc,64985.44987100864,355.55020110504324,20232.3335941042,16625.282403064233,4000.839631073718,6280.403883181101,6016.968114470178,40008.74950813118,2172.8037949708973,42181.553303102075
2025-10-07,279,0,mpc,65911.20267578661,0.0,22202.04523190232,17610.02187736235,3547.616321246646,6016.968114470178,6432.117848335211,40198.37364726864,0.0,40198.37364726864
2025-10-08,280,0,mpc,65313.12657154294,0.0,20944.115695512668,17189.617782301386,5080.132991664986,6432.117848335211,6182.246660628409,40136.69583856847,0.0,40136.69583856847
2025-10-09,281,0,mpc,65298.10346852796,18.270673100917453,20469.39347542395,16631.5547284333,5718.553711304904,6182.246660628409,6125.195534695186,39927.53406728941,84.86727655376157,40012.40134384317
2025-10-10,282,0,mpc,33319.60104576377,0.0,18516.003648990067,14061.827423187831,19521.813903294864,6125.195534695186,7165.3461263553245,13352.451030029779,0.0,13352.451030029779
2025-10-11,283,0,mpc,31799.0675668492,0.0,18933.355518717297,16279.186185828908,15038.584650627477,7165.3461263553245,6117.3814422798805,12567.638565531723,0.0,12567.638565531723
2025-10-12,284,0,mpc,64962.811444222476,90.30526610955083,20426.60053320558,16755.620203176157,2867.180396969262,6117.3814422798805,5883.966140858059,39753.37057452799,405.76799817805806,40159.13857270605
2025-10-13,285,0,mpc,68816.14861457213,0.0,21074.232933443323,16330.63703569609,7045.157416824901,5883.966140858059,6705.623519072503,42424.777461228936,0.0,42424.777461228936
2025-10-14,286,0,mpc,66578.89316327454,0.0,22169.087031565563,18192.54381970985,1828.5206680854858,6705.623519072503,6443.86427002612,41389.20587231041,0.0,41389.20587231041
2025-10-15,287,0,mpc,68950.9473015461,0.0,23285.7410026126,18512.950663869407,2258.133312802903,6443.86427002612,6831.085990300343,42860.29876756297,0.0,42860.29876756297
2025-10-16,288,0,mpc,69437.65276555953,547.8682621988756,20758.198267779415,17415.313759645476,3676.1635696244557,6831.085990300343,6163.115809473508,43626.7072874916,3155.40520132282,46782.11248881442
2025-10-17,289,0,mpc,34594.923997189224,0.0,18533.93145038404,14704.158487181956,14760.951717320475,6163.115809473508,6505.700240172529,14155.055816381404,0.0,14155.055816381404
2025-10-18,290,0,mpc,33897.7783306795,0.0,21433.393704288468,17161.029834100205,13548.821193824566,6505.700240172529,6727.943647254155,13434.940109041832,0.0,13434.940109041832
2025-10-19,291,0,mpc,69082.85163783038,390.2000583565316,21875.320017909802,18334.84141904595,2046.850563989707,6727.943647254155,6043.685642210807,43681.20458362701,2371.527748315942,46052.732331942956
2025-10-20,292,0,mpc,72972.01381272133,553.653967786958,21932.849505524755,17331.45889798912,4483.494806306,6043.685642210807,6526.073643861842,46429.68646412756,2941.195348554693,49370.88181268225
2025-10-21,293,0,mpc,74077.49870584908,0.0,21079.3371695209,16852.414865488925,3387.9950518170976,6526.073643861842,6772.571690331845,47936.67844170516,0.0,47936.67844170516
2025-10-22,294,0,mpc,75337.74478843724,0.0,21018.38974420969,17242.022667835638,6006.481012063187,6772.571690331845,6531.319495858745,48477.505213697674,0.0,48477.505213697674
2025-10-23,295,0,mpc,75387.54286513783,0.0,21701.619198322063,17444.02423887737,7750.450872359793,6531.319495858745,6680.527620040413,47587.92808286968,0.0,47587.92808286968
2025-10-24,296,0,mpc,33769.56775203222,0.0,18730.175503180486,15354.023598974734,11973.3651311598,6680.527620040413,6477.6593518198115,13800.919718223975,0.0,13800.919718223975
2025-10-25,297,0,mpc,34464.60938742342,0.0,18268.0695718198,14872.533087183238,11670.640169453527,6477.6593518198115,6393.885202920698,14079.450442320745,0.0,14079.450442320745
2025-10-26,298,0,mpc,73144.97764193823,0.0,21899.34435864393,17624.04833618858,4325.369602816197,6393.885202920698,6521.019196601813,46863.53658206602,0.0,46863.53658206602
2025-10-27,299,0,mpc,73129.02759400706,189.04649357058963,23550.56900482694,19427.908858346345,5642.832274430382,6521.019196601813,6129.965902783454,46118.68879852281,1102.3381443234866,47221.02694284629
2025-10-28,300,0,mpc,73310.67815907345,0.0,23401.107820592064,18632.644748702245,2569.7933871836194,6129.965902783454,6488.024331647154,47267.093017059684,0.0,47267.093017059684
2025-10-29,301,0,mpc,73797.2966167618,518.3682509555023,21940.475506088864,18100.140031402138,1163.0725930305725,6488.024331647154,6123.1855855692,48043.36192663263,2973.179684124506,51016.54161075714
2025-10-30,302,0,mpc,78805.09773966772,0.0,21241.47981254063,16830.505786805166,9606.306063932243,6123.1855855692,6539.955431516697,51471.45561349616,0.0,51471.45561349616
2025-10-31,303,0,mpc,35007.056735455,0.0,20126.855422991313,16262.068791205002,7237.978037002025,6539.955431516697,6585.159988647766,14340.837699750587,0.0,14340.837699750587
2025-11-01,304,0,mpc,34951.164310028405,0.0,19511.208487838143,15593.135032034574,8489.052420891505,6585.159988647766,6819.542036552572,14244.192134176372,0.0,14244.192134176372
2025-11-02,305,0,mpc,76655.39271293722,0.0,21407.910704277267,17861.582802423312,4312.680877749928,6819.542036552572,6240.458556598433,50226.521238241505,0.0,50226.521238241505
2025-11-03,306,0,mpc,78243.50990061456,0.0,21732.032762607363,17177.598770890265,4184.145625564119,6240.458556598433,6713.067186400326,51338.540734430775,0.0,51338.540734430775
2025-11-04,307,0,mpc,77709.0303785327,21.83365869642057,21131.389788379078,17529.744126046622,6549.1463415633225,6713.067186400326,6253.824522556363,50804.64554980321,104.61597564389916,50909.26152544711
2025-11-05,308,0,mpc,77004.64769516236,0.0,22987.517602248296,18271.438901252535,2610.548927499936,6253.824522556363,6640.991585410346,50756.75444827087,0.0,50756.75444827087
2025-11-06,309,0,mpc,77830.53022650097,700.8372942442466,23260.509891588863,19170.023932354412,3071.2970115107573,6640.991585410346,6275.423896335421,51603.0838642383,3735.19096793177,55338.27483217007
2025-11-07,310,0,mpc,36211.81935029419,0.0,19993.023847187815,15851.566864276525,8751.900584049565,6275.423896335421,6656.2932873860955,14834.502138742897,0.0,14834.502138742897
2025-11-08,311,0,mpc,35750.56658680715,0.0,18159.27465856664,14699.791637197792,8499.876465438305,6656.2932873860955,6666.53866098741,14776.387892872357,0.0,14776.387892872357
2025-11-09,312,0,mpc,77427.36600035217,928.5515831651163,22264.591062819745,18526.306779285173,3270.816116649365,6666.53866098741,6119.88530720832,51211.78669160229,4744.415223478661,55956.20191508095
2025-11-10,313,0,mpc,80720.56331001353,70.9279000738967,24024.738383383417,19370.06017435086,2278.369901054867,6119.88530720832,6219.860769641326,54245.081470095625,448.55231601349124,54693.633786109116
2025-11-11,314,0,mpc,82733.45058976117,2.0516666666667334,21587.927673402337,17237.436504605823,6825.991420964643,6219.860769641326,6496.288448363626,55482.99212392337,10.46965500000034,55493.461778923374
2025-11-12,315,0,mpc,80605.56265900748,0.0,22390.541114505475,17912.288942847765,5171.322737349772,6496.288448363626,6745.2321815877,53869.27826145118,0.0,53869.27826145118
2025-11-13,316,0,mpc,79149.15545850425,2.0105333333332283,20974.79694712242,17362.836814716728,3143.334542765212,6745.2321815877,6330.508528757068,53820.41155517034,10.126051133332805,53830.537606303675
2025-11-14,317,0,mpc,36131.158227876454,0.0,18360.739215233843,14671.423474322199,4843.387186964807,6330.508528757068,6553.592184331756,14917.143870377704,0.0,14917.143870377704
2025-11-15,318,0,mpc,35972.899804778244,0.0,19575.890984042322,15981.221894112188,4166.343798181444,6553.592184331756,6414.9808542896435,15306.871111115515,0.0,15306.871111115515
2025-11-16,319,0,mpc,82925.03118616091,2.74073333333331,22066.110552786355,17821.811233465793,4248.928216840344,6414.9808542896435,6472.467870168711,56463.42975746009,13.896888366666548,56477.32664582676
2025-11-17,320,0,mpc,82903.31516360142,0.0,23229.882454387654,18595.655679699707,5573.334055580148,6472.467870168711,6717.5224350068165,56069.0004567133,0.0,56069.0004567133
2025-11-18,321,0,mpc,80510.30444363112,59.225597777807934,22045.806356964742,18423.67568390307,2056.847535013922,6717.5224350068165,6087.997396382786,54960.381409979964,307.65191810820795,55268.033328088175
2025-11-19,322,0,mpc,83268.79130687291,1.384999999999991,23119.346214760062,18554.087398660493,3336.605890773343,6087.997396382786,6279.756324488519,57402.33576168584,7.028182499999954,57409.36394418584
2025-11-20,323,0,mpc,84169.47277538852,0.0,22479.324552205802,18239.393479582934,5136.465669432322,6279.756324488519,6245.155666381592,57118.80620936032,0.0,57118.80620936032
2025-11-21,324,0,mpc,36955.48300523521,0.0,20214.973853869626,16110.777562902187,3986.9026476011113,6245.155666381592,6537.768176084041,15467.779170405312,0.0,15467.779170405312
2025-11-22,325,0,mpc,36811.60358592161,0.0,20439.95536021513,16897.304712356112,3049.1234547292565,6537.768176084041,6158.94498654865,15617.376979346232,0.0,15617.376979346232
2025-11-23,326,0,mpc,84361.97300513001,0.0,22022.950725233986,17482.535586623962,4589.461583186662,6158.94498654865,6554.561098565945,57933.46082385987,0.0,57933.46082385987
2025-11-24,327,0,mpc,83379.5767399712,18.839666666666517,22486.729845110574,18555.518577153493,5305.261438680804,6554.561098565945,6175.375095661583,56837.68732105836,99.5299589999992,56937.21728005836
2025-11-25,328,0,mpc,83235.58128601352,0.0,22801.350512019584,18029.55077475997,2295.121082087243,6175.375095661583,6663.756362301468,56558.8831442915,0.0,56558.8831442915
2025-11-26,329,0,mpc,83199.60538743468,20.213615777552263,22494.181380382834,18079.277219570125,2047.2479590661942,6663.756362301468,6820.433805123652,57461.43147961889,108.89074819367403,57570.32222781257
2025-11-27,330,0,mpc,83899.46022308222,93.30390167302149,20569.682727241936,17094.660256748615,4736.848920928582,6820.433805123652,6339.081307698497,58224.12639487959,566.0687146980304,58790.19510957762
2025-11-28,331,0,mpc,38128.49343609162,0.0,19424.266496318618,15646.857470752475,3429.845860525473,6339.081307698497,6435.523964660288,15679.656960024347,0.0,15679.656960024347
2025-11-29,332,0,mpc,38697.60613359521,140.45540427677756,21001.989437551587,17403.583012611045,310.20501293144866,6435.523964660288,6000.0,16056.232731651095,478.44976844335815,16534.682500094452
2025-11-30,333,0,mpc,89149.32835683189,0.0,24110.79093328483,19147.004568854427,3940.7138757348193,6000.0,6425.262319006985,62382.63501531181,0.0,62382.63501531181
2025-12-01,334,0,mpc,89439.25615200377,3015.0232546202424,24278.06228084862,19898.407197654175,1775.6965900962373,6425.262319006985,6166.177041043871,65895.40944955104,17371.61974869697,83267.029198248
2025-12-02,335,0,mpc,100069.18587776562,0.0,25199.052272607463,19823.70958057468,6056.033235732841,6166.177041043871,6818.980107974275,75669.63448887423,0.0,75669.63448887423
2025-12-03,336,0,mpc,99444.91999167009,0.0,23369.509278174082,18932.194274292706,7844.856421122045,6818.980107974275,6815.767042450158,75115.20150617909,0.0,75115.20150617909
2025-12-04,337,0,mpc,97240.95330233217,260.68825822486724,23230.23280950005,19428.28619909362,6928.486200150605,6815.767042450158,6135.991905340624,72316.13249528877,1716.6536843038166,74032.78617959259
2025-12-05,338,0,mpc,48760.97195213211,0.0,22543.29458675667,17245.454454270824,2151.5041363129276,6135.991905340624,7263.340973120718,21630.50675973564,0.0,21630.50675973564
2025-12-06,339,0,mpc,50711.38516179706,0.0,21470.659643186922,17818.77227026853,3394.866972212001,7263.340973120718,6788.29879613502,23331.977193293784,0.0,23331.977193293784
2025-12-07,340,0,mpc,104095.44218056375,0.0,22082.499271290668,17763.2759637006,12123.53762297369,6788.29879613502,6925.574847295953,79299.55310930427,0.0,79299.55310930427
2025-12-08,341,0,mpc,97732.17049801219,0.0,22345.466073665728,18695.347729092733,6234.84103677253,6925.574847295953,6263.885725714286,73723.86889196452,0.0,73723.86889196452
