date,slot,period,price_yuan_per_kwh,load_kwh,pv_kwh,plan_purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,waste_kwh,soc_start_kwh,soc_end_kwh
2025-02-28,31,05:10-05:20,0.3491,498.94939999999997,0.023333333333333334,516.2851094495163,17.359042782849656,0.0,0.0,0.0,7704.9478775077405,7720.571016012305
2025-02-28,32,05:20-05:30,0.3501,500.0516666666667,0.0,549.0130714484771,48.96140478181047,0.0,0.0,0.0,7720.571016012305,7764.6362803159345
2025-02-28,33,05:30-05:40,0.3613,524.4835833333333,0.0,531.0028710484006,6.519287715067321,0.0,0.0,0.0,7764.6362803159345,7770.503639259495
2025-02-28,34,05:40-05:50,0.5278,521.2987333333333,0.32493333333333335,0.0,0.0,520.9738,0.0,0.0,7770.503639259495,7191.643861481717
2025-02-28,35,05:50-06:00,0.7597,498.1433333333334,0.0,0.0,0.0,498.1433333333334,0.0,0.0,7191.643861481717,6638.151268889124
2025-02-28,36,06:00-06:10,0.7948,512.8813166666666,0.0,0.0,0.0,512.8813166666666,0.0,0.0,6638.151268889124,6068.283139259494
2025-02-28,37,06:10-06:20,0.7707,525.5538666666666,5.7166999999999994,0.0,0.0,519.8371666666667,0.0,0.0,6068.283139259494,5490.686287407642
2025-02-28,38,06:20-06:30,0.7774,508.33666666666664,32.15625,0.0,0.0,476.18041666666664,0.0,0.0,5490.686287407642,4961.596935555791
2025-02-28,39,06:30-06:40,0.7731,483.7910166666666,78.09388333333334,0.0,0.0,405.6971333333333,0.0,0.0,4961.596935555791,4510.822342963198
2025-02-28,40,06:40-06:50,0.7855,521.5019166666667,124.75080000000001,0.0,0.0,396.7511166666667,0.0,0.0,4510.822342963198,4069.987768889124
2025-02-28,41,06:50-07:00,0.7946,591.8933333333333,168.14374999999998,0.0,0.0,423.74958333333336,0.0,0.0,4069.987768889124,3599.1548985187533
2025-02-28,42,07:00-07:10,0.7492,596.0173,218.59966666666665,0.0,0.0,377.41763333333336,0.0,0.0,3599.1548985187533,3179.8019725928275
