date,slot,period,actual_load_kwh,old_load_forecast_kwh,new_load_forecast_kwh,actual_pv_kwh,pv_forecast_kwh
2025-02-10,50,08:20-08:30,1181.1833333333334,1167.4734830589025,1159.6281705343608,568.5812500000001,497.1478826393866
2025-02-10,51,08:30-08:40,1152.9387666666667,1140.8747536424355,1157.5067682640704,615.8914833333333,540.321579598229
2025-02-10,52,08:40-08:50,1131.4245833333332,1104.0837334395753,1146.2630382802188,668.4487333333333,588.6805592563879
2025-02-10,53,08:50-09:00,1129.695,1135.8497129071236,1142.7025422457605,728.35,641.445362548358
2025-02-10,54,09:00-09:10,1130.3289833333333,1180.7378779995483,1153.476101735267,790.3592333333332,689.5920871916953
2025-02-10,55,09:10-09:20,1143.48375,1165.4029080774735,1148.599286707118,842.9343666666667,719.6196278471581
2025-02-10,56,09:20-09:30,1159.2666666666667,1122.9764451188144,1139.132110808793,898.7624999999999,743.1341712975051
2025-02-10,57,09:30-09:40,1150.2903666666666,1184.3114751920873,1161.9107046530435,975.8042333333333,787.1796781809677
2025-02-10,58,09:40-09:50,1128.9062000000001,1184.3659761333613,1159.7334282044258,1013.7222,836.3513427830314
2025-02-10,59,09:50-10:00,1124.1583333333333,1131.5314057218009,1134.4064257689847,1014.0,873.5797000657824
2025-02-10,60,10:00-10:10,1151.96995,1134.1611544402856,1145.256832329407,1040.3138999999999,896.5346123216761
2025-02-10,61,10:10-10:20,1153.5237,1155.3241281094747,1151.5897653286997,1078.62845,924.0574724760395
2025-02-10,62,10:20-10:30,1132.5316666666665,1155.3338418942321,1136.1476133659796,1099.84375,960.934916077631
2025-02-10,63,10:30-10:40,1147.36675,1156.6873303840036,1127.0099782652744,1092.6823166666666,994.1570779761432
2025-02-10,64,10:40-10:50,1152.7809166666666,1136.785671525462,1135.436606278026,1094.8042666666668,1016.6918087796456
2025-02-10,65,10:50-11:00,1142.1983333333333,1105.5288353096319,1150.963214700206,1126.3,1027.2878695370596
2025-02-10,66,11:00-11:10,1153.7228499999999,1101.7675953416363,1149.3885697031374,1175.08535,1031.9249909364903
2025-02-10,67,11:10-11:20,1144.6846166666667,1123.5469450092762,1121.1925453420106,1219.0722,1047.9774208264646
2025-02-10,68,11:20-11:30,1105.8833333333334,1149.5480935532355,1099.893362837329,1227.3875,1067.6567102224178
2025-02-10,69,11:30-11:40,1074.4668666666666,1151.410936055447,1123.7714967118188,1186.8545833333333,1066.2650813659445
2025-02-10,70,11:40-11:50,1055.5048,1091.2925116282893,1099.4243830406092,1177.3803666666665,1062.6104647966383
2025-02-10,71,11:50-12:00,1046.785,1025.255425063797,1036.4585314966835,1207.91875,1070.2337166968823
2025-02-10,72,12:00-12:10,1044.5984,1020.5716169385161,1039.2850095193153,1213.0406333333333,1083.6830989221664
2025-02-10,73,12:10-12:20,1035.1862333333333,1041.1798009026588,1049.159248937851,1206.15745,1087.9842423062
2025-02-10,74,12:20-12:30,1031.3866666666665,1037.6320284836488,1034.8441670420902,1202.925,1080.6236611013808
2025-02-10,75,12:30-12:40,1061.6191999999999,1017.1010014413757,1030.6683240130724,1196.5392333333332,1072.1041519637317
2025-02-10,76,12:40-12:50,1100.4004499999999,1038.360195862373,1052.5210258458608,1166.2748666666666,1065.9765837485893
2025-02-10,77,12:50-13:00,1114.545,1076.6513227871142,1076.2809982109056,1131.58125,1055.383459120321
2025-02-10,78,13:00-13:10,1090.4957833333333,1043.610941587883,1064.923631368585,1132.12445,1032.9178266096142
2025-02-10,79,13:10-13:20,1067.1136833333333,1059.7402988306285,1065.6437209872606,1117.3519333333334,1021.4201659405355
2025-02-10,80,13:20-13:30,1057.1666666666667,1090.747906817545,1085.5916998268976,1075.59375,1015.1686903671264
2025-02-10,81,13:30-13:40,1042.4960666666666,1043.3936103119502,1082.7072431371125,1040.021,982.2452797361838
2025-02-10,82,13:40-13:50,1037.0077666666666,1022.4054592389084,1064.1111713048383,978.3183333333333,930.9647700839547
2025-02-10,83,13:50-14:00,1045.9750000000001,1063.328515137266,1052.285395093032,905.0187500000001,883.4632183685901
2025-02-10,84,14:00-14:10,1055.95365,1064.6984869281598,1059.000248509195,876.6023833333334,855.0014673118623
2025-02-10,85,14:10-14:20,1048.1256833333334,1036.3786309474747,1046.2685618535156,862.4436833333333,821.0905565255592
2025-02-10,86,14:20-14:30,1029.3783333333333,1026.2053419707754,1023.9119014044696,825.5187500000001,774.816819411378
2025-02-10,87,14:30-14:40,1026.2456333333332,1056.3358203625978,1037.937953912509,759.3901833333333,732.4501423019017
2025-02-10,88,14:40-14:50,1036.2121333333332,1071.5702595706564,1040.8355747337132,713.2112999999999,692.9391265574703
2025-02-10,89,14:50-15:00,1044.815,1065.2494744505282,1025.5279272976095,694.4812499999999,653.8703557872863
2025-02-10,90,15:00-15:10,1040.4388333333334,1058.2223296264633,1032.265885785829,664.3429833333333,615.8165826889708
2025-02-10,91,15:10-15:20,1039.2230333333334,1040.5192955628013,1034.2296119999041,619.68075,578.0897790897491
2025-02-10,92,15:20-15:30,1037.1266666666668,1013.5034391833011,1021.7946748830603,559.30625,536.8929016253592
2025-02-10,93,15:30-15:40,1013.67305,1027.2376584011972,1016.9511661596448,483.3686,488.0240623979783
2025-02-10,94,15:40-15:50,990.8441166666667,1033.4496483339626,1028.5687807359286,425.88398333333333,436.47184702004097
2025-02-10,95,15:50-16:00,990.9,1014.941992925901,1041.560809273755,385.10625,384.5074436822449
2025-02-10,96,16:00-16:10,1013.4414833333334,1032.2910984189562,1032.0949126831113,328.25804999999997,330.5468072056833
2025-02-10,97,16:10-16:20,1012.7181166666666,1048.9537792552442,1021.4572644048575,274.53191666666663,277.5884205234363
2025-02-10,98,16:20-16:30,994.235,1040.756600347891,1017.8592807786563,230.275,225.7814028200151
2025-02-10,99,16:30-16:40,1005.32035,1026.8729807677814,1009.8508479243786,181.2707,173.04413404067117
2025-02-10,100,16:40-16:50,1012.4128000000001,1023.5604036218683,1005.3356726865721,135.72066666666666,124.24895413756937
2025-02-10,101,16:50-17:00,1000.2583333333333,1030.6332618011677,1010.2842286311703,93.48125,78.66603281733035
2025-02-10,102,17:00-17:10,991.2223,1032.9444363029606,1019.9750673866585,46.70081666666667,33.49621728301213
2025-02-10,103,17:10-17:20,1000.6502,1034.1227106047454,1016.8173317465754,12.937516666666667,6.372464033711328
2025-02-10,104,17:20-17:30,1027.33,1040.6749828056197,1019.4669994790623,0.0,0.0
2025-02-10,105,17:30-17:40,1033.9102666666665,1036.4603265395667,1038.9379073162565,0.0,0.055321037823128055
2025-02-10,106,17:40-17:50,905.3834333333333,917.5472369354923,910.7486747598507,0.35661666666666664,0.12521938341497937
2025-02-10,107,17:50-18:00,721.6750000000001,741.6703570866237,713.2234469749076,0.0,0.0
2025-02-10,108,18:00-18:10,693.3860833333333,716.1593099897091,705.9651923913874,0.0,0.003970787279020119
2025-02-10,109,18:10-18:20,703.1895166666667,753.6184921145588,733.0887415562011,0.025599999999999998,0.008988347718055387
2025-02-10,110,18:20-18:30,688.7783333333333,740.9330173612472,710.1614157332458,0.0,0.0
2025-02-10,111,18:30-18:40,707.6174833333333,719.8781573122717,708.9495236903462,0.0,0.00028585711477269567
2025-02-10,112,18:40-18:50,738.9513333333333,699.6190689615559,713.4534731417052,0.0018333333333333333,0.0006292732181492745
2025-02-10,113,18:50-19:00,743.5716666666667,698.7013954212416,714.627362546912,0.0,0.0
2025-02-10,114,19:00-19:10,705.7556166666667,717.2128266841137,724.865362859002,0.0,0.0
2025-02-10,115,19:10-19:20,690.1554,738.2635831536909,720.5368890088223,0.0,0.0
2025-02-10,116,19:20-19:30,712.5483333333333,741.0439262724699,706.0017274250305,0.0,0.0
2025-02-10,117,19:30-19:40,727.7004499999999,729.2185078772604,709.709216465848,0.0,0.0
2025-02-10,118,19:40-19:50,722.7405666666667,725.3917335211129,708.6639556329308,0.0,0.0
2025-02-10,119,19:50-20:00,708.4050000000001,725.4419882663634,701.6277135442842,0.0,0.0
2025-02-10,120,20:00-20:10,704.04345,716.3942807543434,710.9821774515977,0.0,0.0
2025-02-10,121,20:10-20:20,704.84945,718.2705950222874,714.7257307851366,0.0,0.0
2025-02-10,122,20:20-20:30,709.5333333333333,733.9715403282789,707.8475856504707,0.0,0.0
2025-02-10,123,20:30-20:40,721.3632666666667,723.9460681949257,708.084412639053,0.0,0.0
2025-02-10,124,20:40-20:50,723.9305833333333,701.3841808973883,710.6191365147472,0.0,0.0
