date,scheme,alpha,kappa,initial_soc_kwh,final_soc_kwh,plan_purchase_kwh,emergency_kwh,charge_kwh,discharge_kwh,waste_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-05-30,2,0.82,0.75,7046.2175631900045,9640.182689226798,35597.37853147446,0.0,15638.417873314569,10332.549863951688,23695.277255444904,20559.271861415367,0.0,20559.271861415367
2025-05-31,2,0.82,0.75,9640.182689226798,8617.378335194702,31081.395691382077,0.0,15693.564999035854,13632.311567847926,20630.960710194144,17895.879888955686,0.0,17895.879888955686
2025-06-01,2,0.82,0.625,8617.378335194702,1200.0,49536.75225539328,15934.272769888794,4851.785405038514,10605.58667975643,0.0,31205.520452616503,93214.79472862506,124420.31518124156
2025-06-02,2,0.82,0.625,1200.0,1200.0,67123.0420205757,6701.909088578472,20458.34205347047,16571.25706331108,1297.0586689947777,40275.960699126794,43013.703216485126,83289.66391561192
2025-06-03,2,0.82,0.625,1200.0,1370.609464310586,70763.65812179442,2658.7319528820067,22220.15325715488,17844.775620415923,854.6456046041404,42768.40306062261,15482.278428060356,58250.68148868297
2025-06-04,2,0.82,0.625,1370.609464310586,1304.1720879741972,73896.26612431252,1147.2182748653236,20807.621568283565,16913.967109012447,1504.5691232400698,45038.90207767171,7596.773511545391,52635.6755892171
2025-06-05,2,0.82,0.625,1304.1720879741972,2612.5281170827116,84047.23251583603,47.553925754157945,21564.785416129063,16289.955760866886,7670.6387696613565,52521.61830935581,320.83370039802134,52842.452009753826
2025-06-06,2,0.82,0.625,2612.5281170827116,4795.439277102333,49530.18859304613,0.0,14039.592420900262,9407.449816911561,14043.050589057431,29046.66351614984,0.0,29046.66351614984
2025-06-07,2,0.82,0.625,4795.439277102333,4252.6000077078725,44867.66098950498,0.0,11478.382877716605,9786.045473405457,12048.81041852717,26314.540630612726,0.0,26314.540630612726
2025-06-08,2,0.82,0.625,4252.6000077078725,2373.468356350503,82886.54023499964,64.50655275010763,14083.206024623567,13098.615366166718,16781.532862626238,52231.27919996301,435.17200258163945,52666.45120254465
2025-06-09,2,0.82,0.625,2373.468356350503,3182.0707410347713,85636.53996824849,0.0,19966.395111589067,15445.03789417131,10182.470017497408,53837.53311149687,0.0,53837.53311149687
2025-06-10,2,0.82,0.625,3182.0707410347713,3263.7463858894357,84919.35053208814,0.0,19617.676607404595,15816.809971628521,9500.03966297874,53678.102268171395,0.0,53678.102268171395
2025-06-11,2,0.82,0.625,3263.7463858894357,3149.516303590347,84906.52743019516,0.0,22913.316951246336,18662.59380457871,4571.357966860882,53536.78540913576,0.0,53536.78540913576
2025-06-12,2,0.82,0.625,3149.516303590347,3398.772673879771,87717.53661780835,0.0,19370.90263356811,15466.100399929688,11360.3429508366,55826.02217357486,0.0,55826.02217357486
2025-06-13,2,0.82,0.625,3398.772673879771,5220.167911369988,52578.904990479816,0.0,13581.710720868035,9361.929970161913,20013.810539773694,31027.031028807665,0.0,31027.031028807665
2025-06-14,2,0.82,0.625,5220.167911369988,4534.916454465588,45751.375039905164,0.0,10728.372759401587,9306.70824632924,18136.367776832823,27067.941527319865,0.0,27067.941527319865
2025-06-15,2,0.82,0.625,4534.916454465588,2993.9752795178533,79946.88279501122,4.511170070467642,18618.434654885696,16467.779127910377,7173.76410477304,50302.97637399677,30.427842125304245,50333.40421612207
2025-06-16,2,0.82,0.625,2993.9752795178533,3603.860082262337,85826.23666566811,0.0,21446.67276504619,16822.908617217374,8508.419701172632,54291.912940690745,0.0,54291.912940690745
2025-06-17,2,0.82,0.625,3603.860082262337,3158.6804205483973,85458.94449551818,6.057196186992201,20463.91949396061,16976.43648565064,7340.50746672853,54200.994499824956,40.83458809460792,54241.82908791956
2025-06-18,2,0.82,0.625,3158.6804205483973,3441.630806316025,86794.61347788508,0.0,18427.14155827251,14671.329315009873,12110.410334622458,54966.41941723694,0.0,54966.41941723694
2025-06-19,2,0.82,0.625,3441.630806316025,3432.8387946311955,84607.5962825426,42.899960290683,19067.13994628745,15452.296167009175,12776.148263555006,53649.5271649744,288.9588370730209,53938.48600204742
2025-06-20,2,0.82,0.625,3432.8387946311955,5431.7909861695125,48462.817881898794,0.0,12582.35029675947,8392.646767990687,21872.53350313002,28991.34269693967,0.0,28991.34269693967
2025-06-21,2,0.82,0.625,5431.7909861695125,5178.434198809165,40021.309151962516,0.0,10826.357557973068,8997.3707305825,18857.581924571954,24403.111140286273,0.0,24403.111140286273
2025-06-22,2,0.82,0.625,5178.434198809165,2851.064373824277,72077.06339579412,0.0,18281.531475669777,16902.673337778928,3240.8641579032706,45101.77623035549,0.0,45101.77623035549
2025-06-23,2,0.82,0.625,2851.064373824277,3464.3585584656093,80402.97536969975,0.0,21045.233326299316,16494.674228125252,8791.130271525695,50356.13790446326,0.0,50356.13790446326
2025-06-24,2,0.82,0.625,3464.3585584656093,3152.267652288639,78916.26169449324,2398.5202903075765,22144.08196677624,18217.588208648027,1119.4959766725883,49578.63687476741,11548.656504732553,61127.29337949997
2025-06-25,2,0.82,0.625,3152.267652288639,3466.395625148106,83948.6505445005,0.0,20521.794663488734,16339.938501852354,9329.373016197447,52973.45753627058,0.0,52973.45753627058
2025-06-26,2,0.82,0.625,3466.395625148106,3239.4572700803824,82328.85580726768,0.0,19311.70872670671,15846.72858819339,11316.491835421035,52019.604429357365,0.0,52019.604429357365
2025-06-27,2,0.82,0.625,3239.4572700803824,5635.8285664866,46545.41489552942,0.0,13493.107598305302,8772.682987861697,22053.344418419158,27795.75611698944,0.0,27795.75611698944
2025-06-28,2,0.82,0.625,5635.8285664866,5214.492926361691,37741.24987164844,0.0,11144.713856462675,9406.420299847186,14226.030198366287,23076.62211002464,0.0,23076.62211002464
2025-06-29,2,0.82,0.625,5214.492926361691,2693.396394081573,70914.575623115,152.0423037481906,19265.32728213215,17873.901977579153,407.4240889768572,44301.97818474035,946.2067971344984,45248.184981874845
2025-06-30,2,0.82,0.625,2693.396394081573,3132.36972459827,79225.54936258396,0.0,21416.48771643736,16952.279052849237,4883.656715662496,49545.596736856925,0.0,49545.596736856925
2025-07-01,2,0.81,0.625,3132.36972459827,1200.0,78476.10458218069,3598.683212877146,20564.698774086104,18396.538759148192,1040.0837467865945,49075.29253543573,19703.627730041713,68778.92026547744
2025-07-02,2,0.81,0.625,1200.0,1200.0,79027.24518842786,2306.871743983752,21509.022975344727,17422.308610029224,4342.6362004294415,48772.06535121109,13976.79525361997,62748.86060483106
2025-07-03,2,0.81,0.625,1200.0,1297.8309782084075,76077.55574126057,7665.738393260637,20132.838252326543,16219.551103996931,69.5880528582619,47017.244787010946,46311.3704609012,93328.61524791215
2025-07-04,2,0.81,0.625,1297.8309782084075,2965.0871261683683,48479.55725175548,0.0,14822.027546103815,10505.311779180127,15281.974018165129,29399.201114785603,0.0,29399.201114785603
2025-07-05,2,0.81,0.625,2965.0871261683683,2417.6695652925905,42098.57401651529,0.0,13437.11770362337,11376.741144723132,11248.117490948385,25410.119712192194,0.0,25410.119712192194
2025-07-06,2,0.81,0.625,2417.6695652925905,1804.2247023349994,76054.45446657126,7068.327078725374,19160.520731337194,16072.122169044962,240.4014330044065,47382.296082454326,45977.46931326715,93359.76539572148
2025-07-07,2,0.81,0.625,1804.2247023349994,3367.345098305116,91583.7400556739,0.21597637610796028,18585.60036428771,13647.527938699941,13236.400839795584,58521.196674133025,1.4549248576512743,58522.65159899068
2025-07-08,2,0.81,0.625,3367.345098305116,4068.763878164584,90795.41636634505,0.0,19967.919008053395,15542.737494649722,10798.847836274696,58362.150580270514,0.0,58362.150580270514
2025-07-09,2,0.81,0.625,4068.763878164584,4217.33182235064,89220.67532971503,0.0,18345.342849074175,14726.016557982628,11542.624021956824,57513.48857933208,0.0,57513.48857933208
2025-07-10,2,0.81,0.625,4217.33182235064,3450.0864845163796,85579.76523076941,4.7031598190415025,18619.108710209282,15771.998859320352,9883.735156366181,54915.44777547829,31.679752264169146,54947.127527742465
2025-07-11,2,0.81,0.625,3450.0864845163796,5072.448434734436,50972.78317380551,0.0,13888.691714741082,9789.714533744027,14355.028842808453,32053.63198623844,0.0,32053.63198623844
2025-07-12,2,0.81,0.625,5072.448434734436,4070.892211926194,45798.328649030416,0.0,11597.699056800131,10295.536836535524,13411.923095432474,28639.362583250317,0.0,28639.362583250317
2025-07-13,2,0.81,0.625,4070.892211926194,2759.1990516362443,79974.86512996329,84.81364701997973,18645.9054564833,16283.707264012424,8429.7601845124,50585.443762054776,571.4211627517994,51156.86492480658
2025-07-14,2,0.81,0.625,2759.1990516362443,3395.4758243877213,84976.78069487317,0.0,19052.124092197155,14859.571419203361,8976.548805212718,53954.03491062797,0.0,53954.03491062797
2025-07-15,2,0.81,0.625,3395.4758243877213,4442.987016627799,85252.84703515368,0.0,19325.175001564498,14710.631678251175,7889.253128507025,54430.11292850947,0.0,54430.11292850947
2025-07-16,2,0.81,0.625,4442.987016627799,4121.260595529692,84211.03377858,0.0,18101.619550979056,14951.86561528133,8926.716459548932,53801.051130224085,0.0,53801.051130224085
2025-07-17,2,0.81,0.625,4121.260595529692,3502.4571557650947,81612.86908931143,0.0,20183.264458253314,16905.367306973327,5614.555871364781,52087.74791583547,0.0,52087.74791583547
2025-07-18,2,0.81,0.625,3502.4571557650947,5348.298055756907,50308.25353501861,0.0,13358.328286580385,9158.989102137482,14834.666250575705,31631.265334829182,0.0,31631.265334829182
2025-07-19,2,0.81,0.625,5348.298055756907,4184.120307181621,45401.57587100014,0.0,11088.23681933113,10029.231797375976,17159.751799044992,28476.35389440204,0.0,28476.35389440204
2025-07-20,2,0.81,0.625,4184.120307181621,2762.2357612992346,75996.84481495075,21.94064819765822,18541.829714611806,16298.578160129715,1685.5556919996607,48329.82913264618,153.05796182686373,48482.88709447304
2025-07-21,2,0.81,0.625,2762.2357612992346,3627.932131837055,83690.28679292997,0.0,21029.354506056992,16254.650416422131,4925.83335329511,52957.09677639842,0.0,52957.09677639842
2025-07-22,2,0.81,0.625,3627.932131837055,3776.620780050607,84936.58479590138,0.0,20108.293333330465,16153.897816605484,7187.0446625097375,54009.84527628078,0.0,54009.84527628078
2025-07-23,2,0.81,0.625,3776.620780050607,3486.3877730398885,83032.84512246907,0.0,20778.16060327264,17091.519794960484,5129.6571974902545,52742.02272381831,0.0,52742.02272381831
2025-07-24,2,0.81,0.625,3486.3877730398885,3782.8942816051044,83381.41363204438,0.0,19792.712007651862,15765.240868489316,5737.470492881843,53012.10242541797,0.0,53012.10242541797
2025-07-25,2,0.81,0.625,3782.8942816051044,5456.494911071241,50560.340705311275,0.0,13084.390697305036,9092.115898297554,20062.74633963712,31837.182968111407,0.0,31837.182968111407
2025-07-26,2,0.81,0.625,5456.494911071241,4447.18535912003,45660.338031268635,0.0,11865.23205921912,10519.21656472358,15845.230970106428,28697.607236000804,0.0,28697.607236000804
2025-07-27,2,0.81,0.625,4447.18535912003,2530.048847003591,76162.63235967937,1089.990498339172,19459.884619105593,17487.929402380327,1595.4778412932772,48347.5951591425,6617.594601772371,54965.189760914865
2025-07-28,2,0.81,0.625,2530.048847003591,3329.4361961222453,84825.51127283946,122.82581416856544,22612.23659497773,17596.463027725174,1977.6862864221416,53563.50032725294,596.6876783811681,54160.18800563411
2025-07-29,2,0.81,0.625,3329.4361961222453,3664.402146005488,86831.17763769781,11.199601160033012,20363.542294894676,16192.999903969778,6602.588897932948,55207.30906322833,75.40691461050227,55282.71597783883
2025-07-30,2,0.81,0.625,3664.402146005488,3713.6307413397544,85829.82523760553,0.0,19686.008012743445,15901.360754521349,7941.923929383439,54474.18630062806,0.0,54474.18630062806
2025-07-31,2,0.81,0.625,3713.6307413397544,3190.2761262057375,83303.22900764202,0.0,20182.825019042302,16819.107419044878,5244.515140977923,52782.19786086588,0.0,52782.19786086588
2025-08-01,2,0.8,0.625,3190.2761262057375,5142.284697430579,50098.45875221207,0.0,13223.592579143138,8954.302275003585,24577.808781405856,31052.593583111804,0.0,31052.593583111804
2025-08-02,2,0.8,0.625,5142.284697430579,4392.718496228905,43971.819738438906,0.0,11568.43724607924,10045.043750405694,21521.40130943203,27344.49643868419,0.0,27344.49643868419
2025-08-03,2,0.8,0.625,4392.718496228905,1881.2647087620796,70244.91962843895,683.1140563426125,16109.168472428155,15308.734871386954,7288.120100407029,44527.84717232904,4267.283298512802,48795.13047084185
2025-08-04,2,0.8,0.625,1881.2647087620796,2675.544451607657,74135.27969271052,0.0,19190.309940312425,14829.299283092043,4358.6139521568075,46940.038550200625,0.0,46940.038550200625
2025-08-05,2,0.8,0.625,2675.544451607657,2933.2272854548814,74202.03352591905,0.0,18624.114097613456,14853.6178686044,5279.227563576664,47249.18518917395,0.0,47249.18518917395
2025-08-06,2,0.8,0.625,2933.2272854548814,2199.0318051974787,73636.41272793448,630.4856483094484,18020.22619922115,15257.159153600793,3389.432063956913,46827.25335609193,4398.267882606712,51225.521238698646
2025-08-07,2,0.8,0.625,2199.0318051974787,2572.7673505163825,74522.00790683384,45.36966092325986,19498.023864666666,15457.037339592982,7138.405792683404,47237.882000753736,306.4441976166494,47544.326198370385
2025-08-08,2,0.8,0.625,2572.7673505163825,5003.1085823547555,47928.804901166855,0.0,14431.605216445929,9502.293116666664,27224.321551387595,29489.46274853988,0.0,29489.46274853988
2025-08-09,2,0.8,0.625,5003.1085823547555,4050.534777044042,42415.58743415864,0.0,11546.431468130304,10209.925913965188,22157.15287999352,26190.52956864729,0.0,26190.52956864729
2025-08-10,2,0.8,0.625,4050.534777044042,1862.3852827489839,63520.832496281015,2671.597881397149,14971.285955033462,14096.07616844265,12.601541087361397,40949.42202292107,18144.990759341214,59094.41278226228
2025-08-11,2,0.8,0.625,1862.3852827489839,2353.761897138724,72771.66140423392,87.0786628964006,20764.43638806981,16376.95452138578,3910.004867112967,46082.17653375758,587.177324560427,46669.353858318005
2025-08-12,2,0.8,0.625,2353.761897138724,2469.5366648919053,73064.80898656783,403.9236264475372,18877.365413456508,15186.468693921912,2017.2922434807697,46419.3349160424,2807.664869512676,49226.999785555076
2025-08-13,2,0.8,0.625,2469.5366648919053,3028.5189794009116,74525.82091889657,15.02471904370202,18706.89183677995,14649.498304733657,4362.472655893974,47410.847753272974,104.11036658351877,47514.95811985649
2025-08-14,2,0.8,0.625,3028.5189794009116,2626.174888201182,73435.91475878016,28.69619329116722,19864.554186091693,16452.398572814032,4126.164355460332,46782.76152628199,199.43626107139036,46982.197787353376
2025-08-15,2,0.8,0.625,2626.174888201182,4830.749946582652,48276.69590641151,0.0,14383.027040176936,9666.134349999998,26400.076332901244,29819.831087754596,0.0,29819.831087754596
2025-08-16,2,0.8,0.625,4830.749946582652,4177.476499527042,42958.969054037036,0.0,11704.95660208816,10068.960950041459,24393.69303532366,26653.083781818386,0.0,26653.083781818386
2025-08-17,2,0.8,0.625,4177.476499527042,2063.0245829425735,63643.225323238075,1051.3270489810131,17727.938708460155,16262.63707877875,63.85712587101921,41165.92246806267,7086.508776932387,48252.43124499506
2025-08-18,2,0.8,0.625,2063.0245829425735,2727.086319895241,72108.7674172497,139.1216338299771,21128.46149276456,16516.398245881894,3241.7101875303583,45854.519921138424,942.3951557687877,46796.915076907215
2025-08-19,2,0.8,0.625,2727.086319895241,2689.24888005502,72377.95245383785,121.37682243067218,18366.17154738933,14910.652649241554,4726.1503281207515,46230.91380082536,818.739753090271,47049.65355391563
2025-08-20,2,0.8,0.625,2689.24888005502,2394.917316026788,72763.56342096113,2320.9585314436044,19077.2868932988,15717.50079119744,1074.0447836367139,46464.157879686005,14903.286035559173,61367.44391524518
2025-08-21,2,0.8,0.625,2394.917316026788,2646.6669116431262,76208.81352070995,6.651918194483983,18672.272416909775,14897.966021642214,6596.740560303548,48128.38372810626,44.863862262697225,48173.247590368956
2025-08-22,2,0.8,0.625,2646.6669116431262,4562.348775495801,48400.04551282893,0.0,14023.522561475955,9634.93959732812,22780.893148681094,29821.826015852672,0.0,29821.826015852672
2025-08-23,2,0.8,0.625,4562.348775495801,3922.5040872654695,43310.24182233642,0.0,11352.932309041435,9771.735389730857,19199.03875302585,26873.835659013086,0.0,26873.835659013086
2025-08-24,2,0.8,0.625,3922.5040872654695,1948.4656441662937,67637.72547656269,1568.9484247247417,18660.063377527895,16891.285934586856,3704.3069750130644,43037.57143588916,10444.443250666165,53482.014686555325
2025-08-25,2,0.8,0.625,1948.4656441662937,2318.212804863207,74166.83047921899,1614.344443964334,19907.289267948472,15792.131862411048,892.9305009792345,47101.29323527287,11076.68731413902,58177.98054941189
2025-08-26,2,0.8,0.625,2318.212804863207,2953.3740394289844,77816.24240772652,0.489838480108574,20330.003549160254,15895.657763710613,7853.5680774236525,49292.709272551896,3.299796921251409,49296.00906947315
2025-08-27,2,0.8,0.625,2953.3740394289844,2661.293658517042,76196.07966777071,4.6135685314610555,20487.86085491981,16858.039635305795,4656.723150021506,48559.22883856502,31.10237225484471,48590.33121081986
2025-08-28,2,0.8,0.625,2661.293658517042,2691.007338262657,76774.13302261665,68.78656740199142,21183.777357164767,17132.117347532407,2023.464597052964,48895.90854261353,463.73253415680017,49359.64107677033
2025-08-29,2,0.8,0.625,2691.007338262657,4869.880687222992,50058.192325332384,0.0,15331.95045127484,10457.893851468318,22628.91537552587,31134.52823888503,0.0,31134.52823888503
2025-08-30,2,0.8,0.625,4869.880687222992,3881.6553879706335,44910.01685804638,0.0,10864.506122153169,9689.65272827119,25222.44363083106,28094.129649601913,0.0,28094.129649601913
2025-08-31,2,0.8,0.625,3881.6553879706335,2294.5620988594355,68851.86966460811,576.7191085099583,19114.28628845285,16910.9558538469,578.6352551787863,44095.88726851919,3971.2238770738268,48067.111145593015
2025-09-01,2,0.81,0.625,2294.5620988594355,6353.151057021644,77277.14751387679,0.0,20540.681519800266,12985.221968692236,16147.553429435413,48970.580040214874,0.0,48970.580040214874
2025-09-02,2,0.81,0.625,6353.151057021644,6049.902138108995,71195.76696299449,0.0,17823.93773228265,14710.313590170335,14024.386970882177,46050.166749334465,0.0,46050.166749334465
2025-09-03,2,0.81,0.625,6049.902138108995,3665.9813820291397,59735.171209460466,0.0,15733.13507865385,14889.368094181493,3343.686974988109,38498.32554500464,0.0,38498.32554500464
2025-09-04,2,0.81,0.625,3665.9813820291397,3773.791387870125,62550.32612087492,0.0,19921.546325166266,16039.42351812779,4742.6377638364465,39797.761312383795,0.0,39797.761312383795
2025-09-05,2,0.81,0.625,3773.791387870125,6317.4859798967045,41806.0240520458,0.0,14147.34818177924,9170.026894417264,30004.44109801716,25728.964798735567,0.0,25728.964798735567
2025-09-06,2,0.81,0.625,6317.4859798967045,6494.8150341046285,37336.38688424908,0.0,13147.60457439291,10489.963556471124,26957.662166327296,23243.027231988402,0.0,23243.027231988402
2025-09-07,2,0.81,0.625,6494.8150341046285,2840.5682008488166,53455.89879888178,1163.5745616303395,15057.741287662182,15485.592592936599,86.34104911987822,34918.622488987734,6691.747569549481,41610.37005853721
2025-09-08,2,0.81,0.625,2840.5682008488166,2517.3027575315696,61081.42081678138,2102.5324906332635,18584.668509067345,15344.520391330068,548.2356563440284,38366.00912529822,14348.251438931005,52714.26056422922
2025-09-09,2,0.81,0.625,2517.3027575315696,3002.416925163362,63215.87082606043,0.0,20426.263064405714,16108.67033130002,5795.44382628807,39530.80880287859,0.0,39530.80880287859
2025-09-10,2,0.81,0.625,3002.416925163362,2508.5454960785855,62162.983776899666,2812.961331189447,18743.399144269617,15626.637593034691,543.1849068541848,39168.56250843454,17569.03565825263,56737.59816668717
2025-09-11,2,0.81,0.625,2508.5454960785855,3486.2893717780767,67560.78898761657,0.0,20689.711650049256,15878.696948410357,9253.688502644349,42204.985591636876,0.0,42204.985591636876
2025-09-12,2,0.81,0.625,3486.2893717780767,6350.037636402131,42220.80650264421,0.0,15125.35624573093,9674.16512088041,25217.959177793684,25656.432700110498,0.0,25656.432700110498
2025-09-13,2,0.81,0.625,6350.037636402131,6136.205823903356,37332.435764995564,0.0,12222.09799610878,10092.348008097006,27195.58429365046,23016.17778168028,0.0,23016.17778168028
2025-09-14,2,0.81,0.625,6136.205823903356,2297.323842289937,57275.77357738506,2518.132566763164,15063.578357466266,15656.492252999746,287.4952896817076,36600.61968439806,16321.52764950336,52922.14733390142
2025-09-15,2,0.81,0.625,2297.323842289937,2738.493750540072,66626.23075685985,1.1717666666667128,21301.587846845618,16857.233238519824,7116.017281867389,41358.16441475053,7.893606150000311,41366.05802090053
2025-09-16,2,0.81,0.625,2738.493750540072,2330.6613971244487,65450.758028785654,8.238266666666732,19962.604518138716,16536.758777766423,2541.380571746702,40906.972654196186,55.3817476666671,40962.35440186285
2025-09-17,2,0.81,0.625,2330.6613971244487,2481.6012696603384,67038.12911796266,7.62916666666672,21379.92877627549,17181.89642350085,2887.6075318546873,41674.78910909472,34.70889375000024,41709.498002844724
2025-09-18,2,0.81,0.625,2481.6012696603384,2723.8048109398546,69133.63640989628,0.0,20604.444943617767,16471.617217178828,6044.757566790676,43191.9616958439,0.0,43191.9616958439
2025-09-19,2,0.81,0.625,2723.8048109398546,6221.85992532236,43805.76077833297,0.0,16089.384015980555,9884.151450000001,21499.175895685752,26246.13246076526,0.0,26246.13246076526
2025-09-20,2,0.81,0.625,6221.85992532236,5786.526793610671,37679.76246569134,0.0,12589.535332582329,10589.323437932204,20034.116837707883,23028.419069611948,0.0,23028.419069611948
2025-09-21,2,0.81,0.625,5786.526793610671,2425.9233742050865,62651.026149686295,302.837336938322,16147.612618390933,16104.109298361684,4622.872683262039,39430.42680389055,1915.7552046190644,41346.18200850961
2025-09-22,2,0.81,0.625,2425.9233742050865,2328.326338000338,69471.31903898023,19.555900000000065,20017.94313962851,16302.371275683372,5161.283191701762,43105.99207306061,131.78740035000044,43237.779473410614
2025-09-23,2,0.81,0.625,2328.326338000338,2416.3472937260885,69720.93357081228,261.5032465190501,20945.343184108307,16886.50911897455,3806.987168864243,43281.82550714455,1593.7564045933473,44875.5819117379
2025-09-24,2,0.81,0.625,2416.3472937260885,2655.0435608992807,70259.10647679091,0.0,21266.325817934983,17010.897272071474,4940.45283092741,43684.86344210987,0.0,43684.86344210987
2025-09-25,2,0.81,0.625,2655.0435608992807,2735.079920894199,72246.30613615795,15.37166666666667,19157.149490717722,15445.25836348593,8214.337775592827,45320.45447902133,103.49743166666669,45423.951910688
2025-09-26,2,0.81,0.625,2735.079920894199,6085.923620930224,44676.68641174605,0.0,16258.606222765058,10153.711710407277,20877.548399388266,26678.55214854071,0.0,26678.55214854071
2025-09-27,2,0.81,0.625,6085.923620930224,4964.165150770304,38355.602030596725,0.0,12340.016857277158,11004.996277538428,19219.279200858,23272.50293646886,0.0,23272.50293646886
2025-09-28,2,0.81,0.625,4964.165150770304,2161.619072337825,65305.71884119785,356.25517641520196,19050.46329449174,17953.166739127544,1077.0482955821972,40911.376017823255,1769.2602503561466,42680.6362681794
2025-09-29,2,0.81,0.625,2161.619072337825,2334.62367115034,73247.16568343437,25.519508019477485,20497.583380142172,16447.338398983895,6462.54861029558,45647.32357775781,151.93077511806823,45799.254352875876
2025-09-30,2,0.81,0.625,2334.62367115034,2524.64263957332,72935.80603694878,31.411150000000134,21543.91901884817,17279.557333686334,3280.680735120284,45596.397529907306,212.2294349750009,45808.62696488231
2025-10-01,2,0.82,0.625,2524.64263957332,4354.0563410037375,74116.84796614324,0.0,18468.838428580246,13313.286795862623,19299.774800092287,46454.46440550621,0.0,46454.46440550621
2025-10-02,2,0.82,0.625,4354.0563410037375,4484.503011607483,68270.42701544284,0.0,18183.90115768132,14611.557934178501,12967.300675273364,43182.47729216811,0.0,43182.47729216811
2025-10-03,2,0.82,0.625,4484.503011607483,7245.178490054251,40127.15679551047,0.0,15104.720777863104,9750.215899467019,26955.498217114386,23930.761589420275,0.0,23930.761589420275
2025-10-04,2,0.82,0.625,7245.178490054251,6337.5985032270455,34806.89868602283,0.0,12168.474324937742,10673.286191344054,20215.72811909581,21081.638892695577,0.0,21081.638892695577
2025-10-05,2,0.82,0.625,6337.5985032270455,3209.219410883692,58026.97521487998,2.571141256381974,17274.386091414708,16807.793917154933,2826.993115209927,36590.61577558587,12.755431772910974,36603.37120735878
2025-10-06,2,0.82,0.625,3209.219410883692,3392.7525766574695,64241.71965289324,0.0,20043.91936212883,16070.39483412795,2535.0858748923647,40156.09663790738,0.0,40156.09663790738
2025-10-07,2,0.82,0.625,3392.7525766574695,3617.7010056769013,64512.447133907415,0.0,20695.709343489663,16561.070982109144,2606.2457725269032,40357.31580467833,0.0,40357.31580467833
2025-10-08,2,0.82,0.625,3617.7010056769013,3215.8685123150553,64447.92261116843,0.0,19493.821780272483,16151.644886046379,4627.250050275663,40096.088726962356,0.0,40096.088726962356
2025-10-09,2,0.82,0.625,3215.8685123150553,3399.870573987899,65770.74473341815,0.0,19699.450509223785,15790.95305696571,6102.265597826749,40977.26257598863,0.0,40977.26257598863
2025-10-10,2,0.82,0.625,3399.870573987899,6337.309608346212,41251.322558548294,0.0,16121.263237518175,10414.528091467244,26200.97649583069,23996.06172497882,0.0,23996.06172497882
2025-10-11,2,0.82,0.625,6337.309608346212,5603.46510158426,35894.21449520331,0.0,12960.619503495145,11158.561853916824,19985.84326229165,21111.728892668376,0.0,21111.728892668376
2025-10-12,2,0.82,0.625,5603.46510158426,2185.091176390549,58562.67783503982,309.85765629975515,17436.990934631704,17200.499189726026,121.08776310057169,36703.23241656025,2113.595603147092,38816.82801970734
2025-10-13,2,0.82,0.625,2185.091176390549,2953.6243986382506,67006.75486057164,0.0,20819.19410907571,16171.867328328393,5332.032779824333,41508.854133089044,0.0,41508.854133089044
2025-10-14,2,0.82,0.625,2953.6243986382506,2902.2621081465686,65696.51335820432,45.23746334387029,21194.997921278988,17214.174377678493,987.0979946143672,40908.21169121035,213.11368981297292,41121.32538102332
2025-10-15,2,0.82,0.625,2902.2621081465686,2855.759430953219,66715.5756897236,0.0,20596.566212763697,16725.071041812607,924.0568687725212,41395.16700137772,0.0,41395.16700137772
2025-10-16,2,0.82,0.625,2855.759430953219,2617.4031407476195,69860.24058422823,361.6005479507109,20725.038735443388,17001.802036894187,3532.131483629744,43424.47567807813,2522.5254225041595,45947.00110058229
2025-10-17,2,0.82,0.625,2617.4031407476195,5694.495521623785,43463.56354489861,0.0,16857.978534673726,10885.579470297167,21486.96516385538,24958.736871318753,0.0,24958.736871318753
2025-10-18,2,0.82,0.625,5694.495521623785,5386.444804297066,37338.86230172497,0.0,13051.685441528252,10849.110853231934,19059.694446761983,21663.87437855226,0.0,21663.87437855226
2025-10-19,2,0.82,0.625,5386.444804297066,2101.8060249704367,63402.314405913494,1896.7327459871058,18427.950820562477,17882.815066049574,868.1888640543732,39354.082105338806,12173.833602801264,51527.91570814007
2025-10-20,2,0.82,0.625,2101.8060249704367,2494.018107407254,72791.21223723661,8.82469630445489,22140.08659442977,17580.479267294977,3799.6472397396165,45155.74412847847,43.77149164810654,45199.51562012658
2025-10-21,2,0.82,0.625,2494.018107407254,2739.7795408409884,73564.8087585503,0.0,21961.487603028945,17567.619668363084,2708.3594738844477,45720.33143866325,0.0,45720.33143866325
2025-10-22,2,0.82,0.625,2739.7795408409884,2473.878830351862,74706.15939265717,0.0,21583.62866988953,17722.049862050735,5289.683884818372,46336.43040943814,0.0,46336.43040943814
2025-10-23,2,0.82,0.625,2473.878830351862,2890.3055469578035,76231.69295651975,0.0,20565.968325288603,16283.650298538425,8569.87789643626,47560.72574766466,0.0,47560.72574766466
2025-10-24,2,0.82,0.625,2890.3055469578035,5203.025462713766,43874.67728057435,0.0,17182.538463023324,11836.408230868527,20108.49633175289,24939.848611783164,0.0,24939.848611783164
2025-10-25,2,0.82,0.625,5203.025462713766,4573.716929444083,38506.72838547958,0.0,13742.90732062992,11698.132609652952,17063.520941169278,21968.349552814576,0.0,21968.349552814576
