date,period,slot,scheme,alpha,kappa,price_yuan_per_kwh,load_kwh,pv_kwh,plan_purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,waste_kwh,soc_start_kwh,soc_end_kwh
2025-08-11,20:40-20:50,124,2,0.82,0.875,1.2226,953.5568666666666,0.0,968.8849251941923,15.32805852752574,0.0,0.0,0.0,1326.2191738908493,1340.0144265656224
2025-08-11,20:50-21:00,125,2,0.82,0.875,0.9332,944.0433333333333,0.0,968.5037946852603,24.46046135192705,0.0,0.0,0.0,1340.0144265656224,1362.0288417823567
2025-08-11,21:00-21:10,126,2,0.82,0.875,0.9068,932.7528166666666,0.0,988.202621299828,55.44980463316142,0.0,0.0,0.0,1362.0288417823567,1411.933665952202
2025-08-11,21:10-21:20,127,2,0.82,0.875,0.9371,929.7310166666666,0.0,991.4893419125208,61.75832524585417,0.0,0.0,0.0,1411.933665952202,1467.5161586734707
2025-08-11,21:20-21:30,128,2,0.82,0.875,0.9371,941.3033333333333,0.0,987.4999715823071,46.19663824897384,0.0,0.0,0.0,1467.5161586734707,1509.0931330975473
2025-08-11,21:30-21:40,129,2,0.82,0.875,0.9871,952.5978666666666,0.0,992.0810703183629,39.48320365169627,0.0,0.0,0.0,1509.0931330975473,1544.6280163840738
2025-08-11,21:40-21:50,130,2,0.82,0.875,0.7764,873.3317833333333,0.0,905.9173418030205,32.58555846968716,0.0,0.0,0.0,1544.6280163840738,1573.9550190067923
2025-08-11,21:50-22:00,131,2,0.82,0.875,0.4209,771.5666666666666,0.0,1607.6088426915894,833.3333333333333,0.0,0.0,2.7088426915895525,1573.9550190067923,2323.955019006792
2025-08-11,22:00-22:10,132,2,0.82,0.875,0.3859,810.2757333333334,0.0,1597.4784276728392,787.2026943395058,0.0,0.0,0.0,2323.955019006792,3032.4374439123476
2025-08-11,22:10-22:20,133,2,0.82,0.875,0.4368,831.7297833333333,0.0,792.2931929708299,0.0,39.436590362503466,0.0,0.0,3032.4374439123476,2988.6190101762327
2025-08-11,22:20-22:30,134,2,0.82,0.875,0.4198,787.685,0.0,1634.8908370814472,833.3333333333333,0.0,0.0,13.872503748114013,2988.6190101762327,3738.6190101762327
2025-08-11,22:30-22:40,135,2,0.82,0.875,0.4186,784.58565,0.0,1628.9542123344827,833.3333333333333,0.0,0.0,11.035229001149446,3738.6190101762327,4488.619010176233
2025-08-11,22:40-22:50,136,2,0.82,0.875,0.4241,783.5054499999999,0.0,778.5791547885345,0.0,4.926295211465344,0.0,0.0,4488.619010176233,4483.14534883016
2025-08-11,22:50-23:00,137,2,0.82,0.875,0.4237,759.6183333333333,0.0,1594.2340263437977,833.3333333333333,0.0,0.0,1.2823596771311259,4483.14534883016,5233.14534883016
2025-08-11,23:00-23:10,138,2,0.82,0.875,0.4248,738.0866333333333,0.0,773.8369358138235,35.75030248049018,0.0,0.0,0.0,5233.14534883016,5265.320621062601
2025-08-11,23:10-23:20,139,2,0.82,0.875,0.424,733.4836499999999,0.0,780.8407472596595,47.357097259659554,0.0,0.0,0.0,5265.320621062601,5307.942008596295
2025-08-11,23:20-23:30,140,2,0.82,0.875,0.422,749.2216666666666,0.0,1605.2092162614547,833.3333333333333,0.0,0.0,22.65421626145485,5307.942008596295,6057.942008596295
2025-08-11,23:30-23:40,141,2,0.82,0.875,0.424,774.96,0.0,1102.2279792089353,327.26797920893523,0.0,0.0,0.0,6057.942008596295,6352.483189884337
2025-08-11,23:40-23:50,142,2,0.82,0.875,0.4271,778.9964833333333,0.0,774.7406941504748,0.0,4.255789182858507,0.0,0.0,6352.483189884337,6347.754535236716
2025-08-11,23:50-24:00,143,2,0.82,0.875,0.4276,767.725,0.0,777.6138412638853,9.888841263885297,0.0,0.0,0.0,6347.754535236716,6356.654492374213
2025-08-12,00:00-00:10,0,2,0.82,0.875,0.4248,778.8210333333333,0.0,1604.7847053533314,825.9636720199982,0.0,0.0,0.0,6356.654492374213,7100.021797192211
2025-08-12,00:10-00:20,1,2,0.82,0.875,0.4245,800.8210333333333,0.0,1602.5333022532795,801.7122689199463,0.0,0.0,0.0,7100.021797192211,7821.5628392201625
2025-08-12,00:20-00:30,2,2,0.82,0.875,0.4269,789.7349999999999,0.0,1614.695933782156,824.9609337821562,0.0,0.0,0.0,7821.5628392201625,8564.027679624103
2025-08-12,00:30-00:40,3,2,0.82,0.875,0.4272,717.8649833333334,0.0,1552.038021069532,833.3333333333333,0.0,0.0,0.8397044028654364,8564.027679624103,9314.027679624103
2025-08-12,00:40-00:50,4,2,0.82,0.875,0.4271,695.6921,0.0,1610.6426806810987,833.3333333333333,0.0,0.0,81.61724734776544,9314.027679624103,10064.027679624103
2025-08-12,00:50-01:00,5,2,0.82,0.875,0.4285,730.8066666666666,0.0,766.9751749419634,36.168508275296745,0.0,0.0,0.0,10064.027679624103,10096.579337071871
2025-08-12,01:00-01:10,6,2,0.82,0.875,0.4311,722.6639,0.0,761.4973136549477,38.83341365494766,0.0,0.0,0.0,10096.579337071871,10131.529409361325
2025-08-12,01:10-01:20,7,2,0.82,0.875,0.4302,688.8456333333334,0.0,754.7665014620254,65.92086812869206,0.0,0.0,0.0,10131.529409361325,10190.858190677147
2025-08-12,01:20-01:30,8,2,0.82,0.875,0.4279,679.26,0.0,747.6451191254971,68.38511912549711,0.0,0.0,0.0,10190.858190677147,10252.404797890094
2025-08-12,01:30-01:40,9,2,0.82,0.875,0.4312,715.8638833333332,0.0,745.6353235405691,29.771440207235855,0.0,0.0,0.0,10252.404797890094,10279.199094076606
2025-08-12,01:40-01:50,10,2,0.82,0.875,0.4333,709.5732333333333,0.0,747.5381257943577,37.96489246102442,0.0,0.0,0.0,10279.199094076606,10313.367497291529
2025-08-12,01:50-02:00,11,2,0.82,0.875,0.4311,677.56,0.0,750.5586725288897,72.99867252888976,0.0,0.0,0.0,10313.367497291529,10379.06630256753
2025-08-12,02:00-02:10,12,2,0.82,0.875,0.4293,719.5462833333332,0.0,754.5671494958126,35.020866162479365,0.0,0.0,0.0,10379.06630256753,10410.585082113761
2025-08-12,02:10-02:20,13,2,0.82,0.875,0.4324,734.7961666666666,0.0,744.8016206683802,10.005454001713588,0.0,0.0,0.0,10410.585082113761,10419.589990715303
2025-08-12,02:20-02:30,14,2,0.82,0.875,0.4367,695.2683333333332,0.0,728.0328677401104,32.764534406777216,0.0,0.0,0.0,10419.589990715303,10449.078071681402
2025-08-12,02:30-02:40,15,2,0.82,0.875,0.4348,677.32195,0.0,726.0392364461205,48.71728644612051,0.0,0.0,0.0,10449.078071681402,10492.923629482912
2025-08-12,02:40-02:50,16,2,0.82,0.875,0.4335,678.6975666666666,0.0,717.8919352090505,39.19436854238393,0.0,0.0,0.0,10492.923629482912,10528.198561171057
2025-08-12,02:50-03:00,17,2,0.82,0.875,0.4357,696.7666666666667,0.0,712.5593395106051,15.792672843938476,0.0,0.0,0.0,10528.198561171057,10542.411966730602
2025-08-12,03:00-03:10,18,2,0.82,0.875,0.4374,735.6538666666667,0.0,731.0360956863659,0.0,4.617770980300747,0.0,0.0,10542.411966730602,10537.281110085823
2025-08-12,03:10-03:20,19,2,0.82,0.875,0.4371,746.5382166666666,0.0,745.9103404482648,0.0,0.6278762184017523,0.0,0.0,10537.281110085823,10536.583469843155
2025-08-12,03:20-03:30,20,2,0.82,0.875,0.4356,727.355,0.0,740.8260546403153,13.471054640315288,0.0,0.0,0.0,10536.583469843155,10548.70741901944
2025-08-12,03:30-03:40,21,2,0.82,0.875,0.4353,717.8638833333332,0.0,724.0005487218694,6.136665388536244,0.0,0.0,0.0,10548.70741901944,10554.230417869123
2025-08-12,03:40-03:50,22,2,0.82,0.875,0.436,687.2004666666667,0.0007499999999999999,718.2999345578958,31.100217891229136,0.0,0.0,0.0,10554.230417869123,10582.220613971229
2025-08-12,03:50-04:00,23,2,0.82,0.875,0.4378,653.435,0.0,722.570550577494,69.13555057749409,0.0,0.0,0.0,10582.220613971229,10644.442609490974
2025-08-12,04:00-04:10,24,2,0.82,0.875,0.4401,669.7400666666666,0.0,704.1128887450312,34.37282207836461,0.0,0.0,0.0,10644.442609490974,10675.378149361502
2025-08-12,04:10-04:20,25,2,0.82,0.875,0.4389,664.9347666666666,0.010516666666666667,695.985248342746,31.060998342746075,0.0,0.0,0.0,10675.378149361502,10703.333047869974
2025-08-12,04:20-04:30,26,2,0.82,0.875,0.4364,632.635,0.0,706.8718724654915,74.2368724654915,0.0,0.0,0.0,10703.333047869974,10770.146233088915
2025-08-12,04:30-04:40,27,2,0.82,0.875,0.4393,642.0275666666666,0.0,710.373935005286,33.170852123427416,0.0,0.0,35.175516215191884,10770.146233088915,10800.0
2025-08-12,04:40-04:50,28,2,0.82,0.875,0.4422,678.1141833333334,0.1463833333333333,703.2113211091519,0.0,0.0,0.0,25.243521109151857,10800.0,10800.0
2025-08-12,04:50-05:00,29,2,0.82,0.875,0.4395,704.4216666666666,0.0,691.9578275222957,0.0,12.463839144370922,0.0,0.0,10800.0,10786.151289839589
2025-08-12,05:00-05:10,30,2,0.82,0.875,0.4333,698.2312166666667,0.0,690.1559768312048,0.0,8.075239835461844,0.0,0.0,10786.151289839589,10777.17880113352
2025-08-12,05:10-05:20,31,2,0.82,0.875,0.4439,687.7293,2.8238166666666666,685.8094115173174,0.9039281839840214,0.0,0.0,0.0,10777.17880113352,10777.992336499105
2025-08-12,05:20-05:30,32,2,0.82,0.875,0.4301,677.875,21.193749999999998,655.115637301893,0.0,1.5656126981069747,0.0,0.0,10777.992336499105,10776.252766834541
2025-08-12,05:30-05:40,33,2,0.82,0.875,0.3713,662.5154833333333,62.32411666666667,1443.0895772247382,26.38581462828774,0.0,0.0,816.5123959297837,10776.252766834541,10800.0
2025-08-12,05:40-05:50,34,2,0.82,0.875,0.5708,728.3435999999999,110.35063333333332,241.00344302085702,0.0,376.9895236458095,0.0,0.0,10800.0,10381.122751504656
2025-08-12,05:50-06:00,35,2,0.82,0.875,0.9099,837.9416666666666,157.20624999999998,0.0,0.0,680.7354166666667,0.0,0.0,10381.122751504656,9624.750066319471
2025-08-12,06:00-06:10,36,2,0.82,0.875,0.9368,854.79605,208.35899999999998,0.0,0.0,646.43705,0.0,0.0,9624.750066319471,8906.486677430583
2025-08-12,06:10-06:20,37,2,0.82,0.875,0.8758,834.1583499999999,267.5324,0.0,0.0,566.6259499999999,0.0,0.0,8906.486677430583,8276.902288541694
2025-08-12,06:20-06:30,38,2,0.82,0.875,0.8759,818.98,323.275,0.0,0.0,495.70500000000004,0.0,0.0,8276.902288541694,7726.118955208361
2025-08-12,06:30-06:40,39,2,0.82,0.875,0.8601,803.6923499999999,361.9392,0.0,0.0,441.7531499999999,0.0,0.0,7726.118955208361,7235.282121875028
2025-08-12,06:40-06:50,40,2,0.82,0.875,0.8442,832.33755,417.6604666666666,0.0,0.0,414.67708333333337,0.0,0.0,7235.282121875028,6774.529807060213
2025-08-12,06:50-07:00,41,2,0.82,0.875,0.8334,876.3183333333333,496.16874999999993,0.0,0.0,380.14958333333334,0.0,0.0,6774.529807060213,6352.141381134287
2025-08-12,07:00-07:10,42,2,0.82,0.875,0.8092,859.7673666666666,568.4674833333333,0.0,0.0,291.29988333333324,0.0,0.0,6352.141381134287,6028.474844097251
2025-08-12,07:10-07:20,43,2,0.82,0.875,0.7972,855.9491833333333,628.9813833333333,0.0,0.0,226.9678,0.0,0.0,6028.474844097251,5776.288399652806
2025-08-12,07:20-07:30,44,2,0.82,0.875,0.7644,869.9816666666667,684.83125,0.0,0.0,185.15041666666673,0.0,0.0,5776.288399652806,5570.565714467621
2025-08-12,07:30-07:40,45,2,0.82,0.875,0.6899,852.4718833333333,744.7664166666666,0.0,0.0,107.70546666666667,0.0,0.0,5570.565714467621,5450.89297372688
2025-08-12,07:40-07:50,46,2,0.82,0.875,0.86,951.1315999999999,798.8717333333334,0.0,0.0,152.25986666666654,0.0,0.0,5450.89297372688,5281.715344097251
2025-08-12,07:50-08:00,47,2,0.82,0.875,1.1617,1128.9166666666665,841.675,0.0,0.0,287.24166666666656,0.0,0.0,5281.715344097251,4962.557936689844
2025-08-12,08:00-08:10,48,2,0.82,0.875,1.1683,1177.1484333333333,880.5931999999999,0.0,0.0,296.5552333333334,0.0,0.0,4962.557936689844,4633.052121875029
2025-08-12,08:10-08:20,49,2,0.82,0.875,1.0956,1140.10435,936.2584166666667,0.0,0.0,203.8459333333334,0.0,0.0,4633.052121875029,4406.556640393547
2025-08-12,08:20-08:30,50,2,0.82,0.875,1.0849,1098.0933333333332,995.55,0.0,0.0,102.5433333333333,0.0,0.0,4406.556640393547,4292.61960335651
2025-08-12,08:30-08:40,51,2,0.82,0.875,1.061,1090.24535,1017.64705,0.0,0.0,72.59829999999988,0.0,0.0,4292.61960335651,4211.954825578732
2025-08-12,08:40-08:50,52,2,0.82,0.875,1.043,1109.4537999999998,1000.7573166666666,0.0,0.0,108.69648333333316,0.0,0.0,4211.954825578732,4091.180955208362
2025-08-12,08:50-09:00,53,2,0.82,0.875,1.036,1121.6966666666667,998.9312499999999,0.0,0.0,122.76541666666685,0.0,0.0,4091.180955208362,3954.7749366898433
2025-08-12,09:00-09:10,54,2,0.82,0.875,1.0147,1099.4405666666667,1073.7277333333332,0.0,0.0,25.712833333333492,0.0,0.0,3954.7749366898433,3926.2051218750285
2025-08-12,09:10-09:20,55,2,0.82,0.875,0.9922,1100.8302999999999,1137.5864499999998,0.0,36.756149999999934,0.0,0.0,0.0,3926.2051218750285,3959.2856568750285
2025-08-12,09:20-09:30,56,2,0.82,0.875,0.97,1137.1066666666666,1146.25625,0.0,9.14958333333334,0.0,0.0,0.0,3959.2856568750285,3967.5202818750286
2025-08-12,09:30-09:40,57,2,0.82,0.875,0.9422,1153.8197166666666,1137.1270833333333,0.0,0.0,16.692633333333333,0.0,0.0,3967.5202818750286,3948.972911504658
2025-08-12,09:40-09:50,58,2,0.82,0.875,0.9569,1111.8015666666665,1148.0786833333332,0.0,36.27711666666664,0.0,0.0,0.0,3948.972911504658,3981.622316504658
2025-08-12,09:50-10:00,59,2,0.82,0.875,0.9977,1068.8649999999998,1177.3,0.0,108.43500000000017,0.0,0.0,0.0,3981.622316504658,4079.213816504658
2025-08-12,10:00-10:10,60,2,0.82,0.875,0.9919,1123.1596,1197.7168666666666,0.0,74.55726666666669,0.0,0.0,0.0,4079.213816504658,4146.315356504658
2025-08-12,10:10-10:20,61,2,0.82,0.875,0.9588,1169.0929666666666,1234.6756666666665,0.0,65.58269999999993,0.0,0.0,0.0,4146.315356504658,4205.339786504657
2025-08-12,10:20-10:30,62,2,0.82,0.875,0.9549,1152.4133333333332,1276.65625,0.0,124.24291666666682,0.0,0.0,0.0,4205.339786504657,4317.158411504657
2025-08-12,10:30-10:40,63,2,0.82,0.875,0.9839,1123.3541166666666,1280.2214999999999,0.0,156.86738333333324,0.0,0.0,0.0,4317.158411504657,4458.3390565046575
2025-08-12,10:40-10:50,64,2,0.82,0.875,0.799,1133.6377499999999,1274.9789333333333,0.0,141.34118333333345,0.0,0.0,0.0,4458.3390565046575,4585.546121504658
2025-08-12,10:50-11:00,65,2,0.82,0.875,0.5025,1159.4899999999998,1289.21875,0.0,129.72875000000022,0.0,0.0,0.0,4585.546121504658,4702.301996504658
2025-08-12,11:00-11:10,66,2,0.82,0.875,0.4662,1134.103,1329.0315333333333,0.0,194.92853333333323,0.0,0.0,0.0,4702.301996504658,4877.737676504657
2025-08-12,11:10-11:20,67,2,0.82,0.875,0.5007,1114.9651999999999,1391.698233333333,0.0,276.7330333333332,0.0,0.0,0.0,4877.737676504657,5126.797406504657
2025-08-12,11:20-11:30,68,2,0.82,0.875,0.4827,1134.4816666666666,1460.2124999999999,0.0,325.7308333333333,0.0,0.0,0.0,5126.797406504657,5419.955156504658
2025-08-12,11:30-11:40,69,2,0.82,0.875,0.4785,1159.0340333333334,1506.6674833333332,0.0,347.6334499999998,0.0,0.0,0.0,5419.955156504658,5732.825261504658
2025-08-12,11:40-11:50,70,2,0.82,0.875,0.4662,1123.3694166666667,1510.841,0.0,387.47158333333323,0.0,0.0,0.0,5732.825261504658,6081.549686504658
2025-08-12,11:50-12:00,71,2,0.82,0.875,0.4432,1058.3266666666666,1501.4874999999997,490.35854970176183,833.3333333333333,0.0,0.0,100.1860497017617,6081.549686504658,6831.549686504658
2025-08-12,12:00-12:10,72,2,0.82,0.875,0.4411,1059.0949666666666,1526.5865999999999,491.0577691305989,833.3333333333333,0.0,0.0,125.21606913059895,6831.549686504658,7581.549686504658
2025-08-12,12:10-12:20,73,2,0.82,0.875,0.4551,1068.2726166666666,1526.3633999999997,479.91508754386143,833.3333333333333,0.0,0.0,104.67253754386127,7581.549686504658,8331.549686504659
2025-08-12,12:20-12:30,74,2,0.82,0.875,0.4463,1068.9066666666665,1482.4312499999999,477.9742439138179,833.3333333333333,0.0,0.0,58.165493913817954,8331.549686504659,9081.549686504659
2025-08-12,12:30-12:40,75,2,0.82,0.875,0.4113,1102.8264833333333,1437.76135,518.2197505121956,833.3333333333333,0.0,0.0,19.821283845529024,9081.549686504659,9831.549686504659
2025-08-12,12:40-12:50,76,2,0.82,0.875,0.5682,1130.1743999999999,1405.2389333333333,0.0,275.06453333333343,0.0,0.0,0.0,9831.549686504659,10079.10776650466
2025-08-12,12:50-13:00,77,2,0.82,0.875,0.8279,1137.8799999999999,1386.1187499999999,0.0,248.23874999999998,0.0,0.0,0.0,10079.10776650466,10302.52264150466
2025-08-12,13:00-13:10,78,2,0.82,0.875,0.8636,1149.3293333333331,1375.10815,0.0,225.7788166666669,0.0,0.0,0.0,10302.52264150466,10505.72357650466
2025-08-12,13:10-13:20,79,2,0.82,0.875,0.8416,1143.8299666666667,1355.5566833333332,0.0,211.72671666666656,0.0,0.0,0.0,10505.72357650466,10696.277621504662
2025-08-12,13:20-13:30,80,2,0.82,0.875,0.8618,1144.5666666666666,1340.3562499999998,0.0,115.24708721704276,0.0,0.0,80.54249611629045,10696.277621504662,10800.0
